"x";"y";"ECa";"optional"
"3851";535117.8125;6247807;2.43935;TRUE
"3852";535129.125;6247793.5;2.91824;TRUE
"3853";535132;6247794.5;2.78744;TRUE
"3855";535134.875;6247795;2.66988;TRUE
"3856";535124.4375;6247798;2.82136;TRUE
"3857";535127.3125;6247799;2.75725;TRUE
"3858";535140.625;6247797;2.51139;TRUE
"3859";535137.75;6247796;2.59009;TRUE
"3860";535151.625;6247830;2.47886;TRUE
"3861";535148.8125;6247829;2.54388;TRUE
"3862";535148.875;6247840;2.69096;TRUE
"3869";535158.1875;6248064;2.95833;TRUE
"3870";535163;6248065.5;2.84589;TRUE
"3871";535148.3125;6248053;2.93089;TRUE
"3872";535151.25;6248053.5;3.11848;TRUE
"3873";535145.4375;6248052.5;2.76796;TRUE
"3874";535142.5;6248051.5;2.6055;TRUE
"3875";535155.8125;6248055;3.3121;TRUE
"3876";535158.75;6248055.5;3.16878;TRUE
"3877";535127.6875;6248056;2.77753;TRUE
"3878";535136.875;6248050;2.34014;TRUE
"3879";535134;6248049;2.38402;TRUE
"3880";535131.0625;6248048.5;2.35195;TRUE
"3881";535114.5;6248076;2.5898;TRUE
"3882";535111.9375;6248079.5;2.49763;TRUE
"3883";535118.9375;6248068;2.75674;TRUE
"3884";535122.9375;6248062.5;3.08805;TRUE
"3893";535101.1875;6248080.5;2.67172;TRUE
"3894";535103.8125;6248079;2.60702;TRUE
"3896";535108.25;6248080;2.48177;TRUE
"3897";535105.8125;6248078;2.51691;TRUE
"3898";535184.5625;6248102;2.81792;TRUE
"3899";535185.3125;6248094;2.92832;TRUE
"3900";535185.125;6248086;2.99023;TRUE
"3901";535182.25;6248078;3.0544;TRUE
"3902";535185.125;6248078.5;3.17497;TRUE
"3904";535185.3125;6248108;2.65268;TRUE
"3905";535184.1875;6248112;2.51981;TRUE
"3906";535183.6875;6248118.5;2.49549;TRUE
"3909";535183.3125;6248070.5;3.00855;TRUE
"3910";535176.0625;6248060;2.58089;TRUE
"3911";535173.1875;6248059.5;2.47418;TRUE
"3912";535179;6248061;2.54672;TRUE
"3913";535170.25;6248058.5;2.4794;TRUE
"3914";535164.5625;6248057;2.74777;TRUE
"3915";535188.5625;6248063;2.82402;TRUE
"3941";535246.125;6248059;4.33903;TRUE
"3942";535244;6248065.5;5.05404;TRUE
"3943";535243.625;6248072.5;5.73091;TRUE
"3944";535246.875;6248050;3.98494;TRUE
"3945";535243.0625;6248042.5;3.56982;TRUE
"3946";535245.25;6248033;3.41075;TRUE
"3947";535247.375;6248027;3.54546;TRUE
"3948";535243.9375;6248049;3.82051;TRUE
"3949";535240.1875;6248085.5;6.1562;TRUE
"3950";535241.5;6248077.5;6.48903;TRUE
"3951";535246.3125;6248020.5;3.67042;TRUE
"3952";535237.3125;6248122;4.86781;TRUE
"3953";535235.9375;6248107;5.21954;TRUE
"3954";535234.4375;6248121;4.5999;TRUE
"3955";535232.5;6248114.5;4.66487;TRUE
"3956";535234.375;6248099;6.07293;TRUE
"3957";535233.8125;6248090.5;6.33111;TRUE
"4099";535246.5625;6248004;5.39191;TRUE
"4100";535244.75;6247996.5;6.7558;TRUE
"4101";535243.6875;6248003;5.13974;TRUE
"4102";535244.3125;6247987;6.59561;TRUE
"4103";535245.8125;6247979.5;7.35766;TRUE
"4104";535242.875;6247978.5;6.92443;TRUE
"4105";535244.125;6247972;7.49203;TRUE
"4106";535246.1875;6247965.5;7.71631;TRUE
"4107";535240.9375;6247953.5;8.11463;TRUE
"4108";535240.375;6247946.5;7.75829;TRUE
"4109";535247;6247934;6.56705;TRUE
"4110";535252;6247926.5;6.27937;TRUE
"4111";535244.1875;6247933;6.24063;TRUE
"4112";535240.125;6247939;6.91043;TRUE
"4113";535243.375;6247964.5;7.74665;TRUE
"4114";535240.5;6247963.5;7.71119;TRUE
"4115";535243.375;6248020;3.57147;TRUE
"4116";535240.5;6248019;3.33432;TRUE
"4117";535240.25;6248011.5;3.4006;TRUE
"4118";535253.5;6247920;5.3759;TRUE
"4119";535250.6875;6247919;4.83695;TRUE
"4120";535247.875;6247918;4.28611;TRUE
"4121";535245.0625;6247917;3.86593;TRUE
"4122";535242.25;6247916;3.53736;TRUE
"4123";535216.375;6247908;3.9957;TRUE
"4124";535219.25;6247909;3.88887;TRUE
"4125";535222.125;6247910;3.75269;TRUE
"4126";535213.5;6247907;3.89047;TRUE
"4127";535210.625;6247906.5;4.44903;TRUE
"4128";535207.75;6247905.5;4.95078;TRUE
"4129";535225;6247910.5;3.70275;TRUE
"4130";535227.875;6247911.5;3.74303;TRUE
"4131";535230.75;6247912.5;3.73136;TRUE
"4132";535233.625;6247913;3.60174;TRUE
"4133";535236.5;6247914;3.34006;TRUE
"4134";535239.375;6247915;3.24622;TRUE
"4135";535204.875;6247904.5;5.19337;TRUE
"4136";535197.875;6247902.5;5.74414;TRUE
"4137";535195;6247901.5;6.03902;TRUE
"4138";535187.375;6247883;6.32369;TRUE
"4139";535184.5;6247882;6.16722;TRUE
"4140";535185.0625;6247875.5;5.44535;TRUE
"4141";535186.1875;6247889.5;6.52938;TRUE
"4142";535182.1875;6247875;5.06347;TRUE
"4143";535192.125;6247900.5;6.30553;TRUE
"4144";535189.25;6247900;6.47245;TRUE
"4145";535186.375;6247899;6.5816;TRUE
"4146";535179.375;6247874;4.65111;TRUE
"4147";535159.625;6247857.5;3.01986;TRUE
"4148";535157.625;6247850;2.85622;TRUE
"4149";535156.75;6247856.5;2.97039;TRUE
"4150";535154.75;6247849;2.90974;TRUE
"4151";535151.875;6247848;2.93339;TRUE
"4152";535170.75;6247871;3.76458;TRUE
"4153";535167.9375;6247870;3.56706;TRUE
"4154";535173.625;6247872;3.96596;TRUE
"4155";535165.0625;6247869.5;3.33564;TRUE
"4156";535176.5;6247873;4.17825;TRUE
"4157";535162.1875;6247868.5;3.18103;TRUE
"4158";535159.375;6247867.5;3.02365;TRUE
"4159";535149;6247847.5;2.98306;TRUE
"4160";535142.875;6247815;2.75854;TRUE
"4161";535144.3125;6247822.5;2.81677;TRUE
"4162";535141.4375;6247821.5;2.85847;TRUE
"4163";535138.75;6247802.5;2.49856;TRUE
"4164";535140;6247814;2.74069;TRUE
"4165";535137.1875;6247813.5;2.64752;TRUE
"4166";535145.9375;6247828.5;2.63564;TRUE
"4167";535143.0625;6247827.5;2.66433;TRUE
"4168";535120.6875;6247808;2.52547;TRUE
"4169";535096.4375;6247789.5;3.61007;TRUE
"4170";535093.5625;6247788.5;3.57374;TRUE
"4171";535090.25;6247774;4.18256;TRUE
"4172";535088.875;6247781.5;3.97464;TRUE
"4173";535086.9375;6247786.5;3.57276;TRUE
"4174";535084.375;6247772.5;4.00048;TRUE
"4175";535079.5625;6247771.5;3.71206;TRUE
"4176";535087.3125;6247773.5;4.10368;TRUE
"4179";535076.625;6247770.5;3.62399;TRUE
"4180";535097.75;6247801;2.53149;TRUE
"4181";535094.875;6247800;2.64902;TRUE
"4182";535098.5;6247808.5;2.77263;TRUE
"4183";535101.375;6247809.5;2.65912;TRUE
"4184";535104.25;6247810;2.62455;TRUE
"4185";535107.125;6247811;2.54357;TRUE
"4186";535110.0625;6247812;2.46325;TRUE
"4187";535112.875;6247813;2.43068;TRUE
"4188";535115.75;6247813.5;2.43024;TRUE
"4189";535118.6875;6247814.5;2.51703;TRUE
"4190";535130.1875;6247800;2.66157;TRUE
"4191";535133.0625;6247800.5;2.63057;TRUE
"4192";535135.875;6247801.5;2.53847;TRUE
"4193";535123.5625;6247809;2.56802;TRUE
"4194";535126.4375;6247810;2.57521;TRUE
"4195";535146.0625;6247839;2.69896;TRUE
"4196";535143.1875;6247838;2.64386;TRUE
"4197";535146.1875;6247846.5;3.03733;TRUE
"4204";535161.625;6248056.5;2.89213;TRUE
"4205";535147.9375;6248045.5;2.7008;TRUE
"4206";535150.8125;6248046.5;2.93726;TRUE
"4207";535153.6875;6248047;3.1845;TRUE
"4208";535156.5625;6248048;3.15272;TRUE
"4209";535145.0625;6248044.5;2.4649;TRUE
"4210";535142.1875;6248044;0.8646;TRUE
"4211";535159.4375;6248049;3.15713;TRUE
"4212";535162.3125;6248050;3.00563;TRUE
"4213";535122.3125;6248054.5;2.66191;TRUE
"4214";535124.5;6248047;2.15131;TRUE
"4215";535139.25;6248043;1.86653;TRUE
"4216";535127.1875;6248039.5;1.89964;TRUE
"4217";535111.625;6248075;2.55083;TRUE
"4218";535116.0625;6248067.5;2.70822;TRUE
"4219";535109.3125;6248077;2.56351;TRUE
"4220";535120.0625;6248061.5;2.93329;TRUE
"4232";535100.9375;6248078.5;2.66121;TRUE
"4233";535098.9375;6248078.5;2.64302;TRUE
"4234";535101.5625;6248075;2.51568;TRUE
"4235";535106.8125;6248074.5;2.55896;TRUE
"4236";535190;6248095.5;2.58035;TRUE
"4237";535190.0625;6248103;2.40157;TRUE
"4238";535188.0625;6248086.5;3.03167;TRUE
"4239";535190.9375;6248087.5;2.91436;TRUE
"4240";535188.0625;6248079.5;3.24599;TRUE
"4241";535186.25;6248071.5;3.10576;TRUE
"4242";535189.1875;6248072;3.23045;TRUE
"4244";535188.25;6248108.5;2.46364;TRUE
"4245";535187.5625;6248113.5;2.34221;TRUE
"4246";535187.3125;6248121;2.44644;TRUE
"4249";535176.6875;6248054;2.44559;TRUE
"4250";535173.8125;6248053.5;2.41619;TRUE
"4251";535183.8125;6248056;2.45958;TRUE
"4252";535186.6875;6248057;2.57781;TRUE
"4253";535168.0625;6248051.5;2.66082;TRUE
"4254";535170.9375;6248052.5;2.41956;TRUE
"4255";535165.1875;6248050.5;2.86038;TRUE
"4256";535189.5625;6248058;2.66877;TRUE
"4257";535192.5;6248058.5;2.86339;TRUE
"4258";535193.25;6248064.5;3.13358;TRUE
"4278";535243.25;6248058.5;4.37545;TRUE
"4279";535239.3125;6248071.5;5.84262;TRUE
"4280";535239;6248064;5.19913;TRUE
"4281";535241.0625;6248048.5;3.50683;TRUE
"4282";535240.1875;6248042;3.37418;TRUE
"4283";535242.375;6248032.5;3.31349;TRUE
"4284";535244.4375;6248026.5;3.45273;TRUE
"4285";535240.375;6248057.5;4.15168;TRUE
"4286";535233.75;6248084;5.91016;TRUE
"4287";535238.625;6248076.5;6.48282;TRUE
"4288";535233;6248106.5;4.79622;TRUE
"4289";535231.5;6248120.5;4.43371;TRUE
"4291";535228.625;6248119.5;4.19047;TRUE
"4292";535229.625;6248113.5;4.44762;TRUE
"4293";535231.5;6248098.5;5.80793;TRUE
"4294";535230.875;6248083;5.55866;TRUE
"4295";535228.625;6248097.5;4.89578;TRUE
"4296";535226.6875;6248089;4.84145;TRUE
"4447";535241.875;6247995.5;6.35214;TRUE
"4448";535239.1875;6248002;4.33851;TRUE
"4449";535239;6247995;5.73467;TRUE
"4450";535239.5;6247985.5;5.88336;TRUE
"4451";535240;6247978;6.45596;TRUE
"4452";535241.25;6247971;7.4348;TRUE
"4453";535237.6875;6247962.5;7.68247;TRUE
"4454";535238.125;6247952.5;7.8931;TRUE
"4455";535237.5;6247945.5;7.64502;TRUE
"4456";535249.125;6247925.5;5.84281;TRUE
"4457";535241.375;6247932;5.95956;TRUE
"4458";535246.25;6247924.5;5.16084;TRUE
"4459";535235.375;6247938;6.85204;TRUE
"4460";535238.5;6247931;5.90918;TRUE
"4461";535234.625;6247945;7.45692;TRUE
"4462";535238.375;6247970;7.42003;TRUE
"4463";535241.5625;6248025.5;3.30804;TRUE
"4464";535238.625;6248025;3.00284;TRUE
"4465";535237.625;6248018;3.06855;TRUE
"4466";535237.375;6248010.5;3.28249;TRUE
"4467";535243.375;6247923.5;4.45472;TRUE
"4468";535240.5625;6247922.5;4.02538;TRUE
"4469";535237.6875;6247922;4.02659;TRUE
"4470";535214.75;6247915;3.94386;TRUE
"4471";535211.8125;6247914;4.14984;TRUE
"4472";535217.625;6247915.5;3.81155;TRUE
"4473";535220.5;6247916.5;3.76125;TRUE
"4474";535208.9375;6247913;4.48133;TRUE
"4475";535206.125;6247912.5;4.83736;TRUE
"4476";535203.25;6247911.5;5.09377;TRUE
"4477";535223.375;6247917.5;3.79342;TRUE
"4478";535226.25;6247918;3.88863;TRUE
"4479";535229.125;6247919;3.96878;TRUE
"4480";535232;6247920;3.97805;TRUE
"4481";535234.8125;6247921;3.9512;TRUE
"4482";535200.4375;6247910.5;5.29375;TRUE
"4483";535197.5;6247909.5;5.51795;TRUE
"4484";535194.625;6247909;5.86;TRUE
"4485";535191.75;6247908;6.14345;TRUE
"4486";535183.3125;6247889;6.38223;TRUE
"4487";535180.4375;6247888;6.31127;TRUE
"4488";535181.6875;6247881.5;6.04198;TRUE
"4489";535179.5625;6247897;6.71362;TRUE
"4490";535178.8125;6247880.5;5.66601;TRUE
"4491";535188.875;6247907;6.37831;TRUE
"4492";535186;6247906;6.62981;TRUE
"4493";535183.1875;6247905.5;6.75109;TRUE
"4494";535180.3125;6247904.5;6.81569;TRUE
"4495";535173.875;6247879;4.61713;TRUE
"4496";535156.5;6247866.5;2.88096;TRUE
"4497";535153.875;6247855.5;2.9768;TRUE
"4498";535153.625;6247865.5;2.90028;TRUE
"4499";535151;6247855;2.97306;TRUE
"4500";535148.1875;6247854;3.03085;TRUE
"4501";535168.1875;6247877;3.61089;TRUE
"4502";535171.0625;6247878;4.06142;TRUE
"4503";535165.3125;6247876;3.3609;TRUE
"4504";535162.4375;6247875.5;3.15478;TRUE
"4505";535159.625;6247874.5;3.06891;TRUE
"4506";535156.75;6247873.5;2.89196;TRUE
"4507";535145.3125;6247853;3.10509;TRUE
"4508";535138.5625;6247820.5;2.86136;TRUE
"4509";535140.25;6247826.5;2.7357;TRUE
"4510";535137.375;6247825.5;2.85817;TRUE
"4511";535134.3125;6247812.5;2.50717;TRUE
"4512";535135.6875;6247819.5;2.79579;TRUE
"4513";535132.875;6247819;2.70253;TRUE
"4514";535140.3125;6247837.5;2.66551;TRUE
"4515";535137.4375;6247836.5;2.752;TRUE
"4516";535092;6247799.5;2.77223;TRUE
"4517";535089.125;6247798.5;2.82567;TRUE
"4518";535086.3125;6247797.5;3.14337;TRUE
"4519";535086;6247780.5;3.81881;TRUE
"4520";535083.4375;6247796.5;3.50099;TRUE
"4521";535080.5625;6247795.5;3.82264;TRUE
"4522";535082.125;6247785;3.60064;TRUE
"4523";535083.125;6247780;3.82072;TRUE
"4524";535080.25;6247779;3.72304;TRUE
"4525";535077.375;6247778;3.66335;TRUE
"4526";535073.75;6247770;3.5825;TRUE
"4528";535070.875;6247769;3.45722;TRUE
"4529";535074.5;6247777;3.67173;TRUE
"4530";535095.625;6247807.5;2.88117;TRUE
"4531";535092.8125;6247806.5;2.98152;TRUE
"4532";535097.125;6247813.5;3.03115;TRUE
"4533";535094.25;6247812.5;3.08071;TRUE
"4534";535100;6247814.5;2.92682;TRUE
"4535";535102.875;6247815;2.76391;TRUE
"4536";535105.75;6247816;2.76992;TRUE
"4537";535108.625;6247817;2.75502;TRUE
"4538";535111.5625;6247817.5;2.75255;TRUE
"4539";535114.4375;6247818.5;2.7531;TRUE
"4540";535117.3125;6247819.5;2.81067;TRUE
"4541";535124.25;6247816;2.41165;TRUE
"4542";535120.1875;6247820;2.77007;TRUE
"4543";535129.25;6247811;2.51025;TRUE
"4544";535127.125;6247817;2.54377;TRUE
"4545";535143.3125;6247845.5;3.1049;TRUE
"4546";535140.4375;6247844.5;3.16173;TRUE
"4547";535142.4375;6247852;3.19583;TRUE
"4551";535152.1875;6248041;2.66904;TRUE
"4552";535149.25;6248040;2.44278;TRUE
"4553";535155.0625;6248041.5;2.77962;TRUE
"4554";535160.1875;6248043;2.91272;TRUE
"4555";535143.25;6248038.5;1.86574;TRUE
"4556";535165.3125;6248044.5;3.11995;TRUE
"4557";535121.625;6248046;2.16568;TRUE
"4558";535119.125;6248053.5;2.62167;TRUE
"4559";535124.0625;6248038.5;1.97182;TRUE
"4560";535140.3125;6248037.5;1.846;TRUE
"4561";535137.4375;6248037;1.84627;TRUE
"4562";535134.5625;6248036;1.81599;TRUE
"4563";535131.6875;6248035;1.88732;TRUE
"4564";535128.8125;6248034.5;1.95656;TRUE
"4565";535125.9375;6248033.5;2.00326;TRUE
"4566";535108.75;6248074.5;2.5424;TRUE
"4567";535113.1875;6248066.5;2.62802;TRUE
"4568";535117.125;6248061;2.82654;TRUE
"4582";535095.625;6248076.5;2.57304;TRUE
"4583";535092.75;6248076;2.44078;TRUE
"4584";535097;6248076;2.55539;TRUE
"4585";535103;6248072.5;2.48022;TRUE
"4586";535104.25;6248072.5;2.50513;TRUE
"4587";535105.875;6248073.5;2.5127;TRUE
"4588";535099.125;6248073.5;2.43883;TRUE
"4589";535193.8125;6248088.5;2.70923;TRUE
"4590";535196.625;6248097;2.18794;TRUE
"4591";535192.9375;6248104;2.21032;TRUE
"4592";535191.125;6248109;2.28563;TRUE
"4593";535190.9375;6248080;3.19033;TRUE
"4594";535193.8125;6248081;3.06139;TRUE
"4595";535192.0625;6248073;3.32786;TRUE
"4597";535190.8125;6248116;2.09394;TRUE
"4599";535193.875;6248118;2.21708;TRUE
"4600";535180.1875;6248049;2.40848;TRUE
"4601";535175.1875;6248047.5;2.59825;TRUE
"4602";535185.1875;6248050;2.2335;TRUE
"4603";535190.125;6248051.5;2.43221;TRUE
"4604";535170.1875;6248046;2.87109;TRUE
"4605";535195;6248052.5;2.66009;TRUE
"4606";535195.375;6248059.5;3.05293;TRUE
"4607";535199.6875;6248066;3.58712;TRUE
"4608";535195;6248073.5;3.39661;TRUE
"4609";535198.25;6248060;3.42619;TRUE
"4617";535196.6875;6248123;2.53769;TRUE
"4622";535233.9375;6248075.5;5.74894;TRUE
"4623";535232.6875;6248069.5;5.34498;TRUE
"4624";535237.4375;6248056.5;4.03896;TRUE
"4625";535233.9375;6248063;4.55667;TRUE
"4626";535238.1875;6248047.5;3.24801;TRUE
"4627";535237.25;6248041;3.18632;TRUE
"4628";535238.625;6248031.5;3.04997;TRUE
"4629";535227.8125;6248105;3.58041;TRUE
"4630";535225.75;6248118.5;4.11311;TRUE
"4631";535226.6875;6248113;4.261;TRUE
"4632";535227.9375;6248082.5;5.08568;TRUE
"4633";535231.0625;6248074.5;5.27277;TRUE
"4634";535225.6875;6248097;4.58546;TRUE
"4635";535224.875;6248104.5;3.48106;TRUE
"4636";535222.8125;6248096;3.91321;TRUE
"4637";535223.75;6248088.5;4.0866;TRUE
"4809";535236.3125;6248001.5;4.27671;TRUE
"4810";535234.4375;6248010;3.18649;TRUE
"4811";535236.125;6247994;5.38802;TRUE
"4812";535233.25;6247993;4.99697;TRUE
"4813";535234.5625;6247984.5;5.44183;TRUE
"4814";535237.0625;6247977;6.40198;TRUE
"4815";535234.8125;6247961.5;7.72268;TRUE
"4816";535235.5;6247969;7.4999;TRUE
"4817";535235.3125;6247951.5;7.72312;TRUE
"4818";535235.625;6247930.5;5.68816;TRUE
"4819";535231.75;6247944;7.38231;TRUE
"4820";535232.5;6247937;6.64405;TRUE
"4821";535232.5;6247950.5;7.45011;TRUE
"4822";535234.1875;6247976.5;6.68172;TRUE
"4823";535234;6248024;2.67229;TRUE
"4824";535233.625;6248030;2.61891;TRUE
"4825";535234.75;6248017.5;2.75847;TRUE
"4826";535232.75;6247929.5;5.39185;TRUE
"4827";535209.75;6247922.5;3.83598;TRUE
"4828";535212.625;6247923.5;3.71304;TRUE
"4829";535206.9375;6247921.5;4.04698;TRUE
"4830";535215.5;6247924.5;3.72622;TRUE
"4831";535218.375;6247925;3.84173;TRUE
"4832";535204.0625;6247920.5;4.39441;TRUE
"4833";535201.1875;6247920;4.64656;TRUE
"4834";535198.3125;6247919;4.89337;TRUE
"4835";535221.25;6247926;4.13052;TRUE
"4836";535224.125;6247927;4.33293;TRUE
"4837";535227;6247928;4.6821;TRUE
"4838";535229.875;6247928.5;5.00964;TRUE
"4839";535195.5;6247918;5.09501;TRUE
"4840";535192.625;6247917;5.25051;TRUE
"4841";535189.75;6247916;5.6188;TRUE
"4842";535186.875;6247915.5;5.8796;TRUE
"4843";535176.6875;6247896;6.78687;TRUE
"4844";535177.5625;6247887;6.11725;TRUE
"4845";535177.4375;6247903.5;6.8484;TRUE
"4846";535174.6875;6247886;5.4163;TRUE
"4847";535184.0625;6247914.5;6.16124;TRUE
"4848";535181.125;6247913.5;6.16312;TRUE
"4849";535178.25;6247913;6.35677;TRUE
"4850";535175.375;6247912;6.60204;TRUE
"4851";535171.8125;6247885.5;4.79877;TRUE
"4852";535153.875;6247872.5;2.80204;TRUE
"4853";535150.75;6247865;2.95082;TRUE
"4854";535150.9375;6247872;2.74656;TRUE
"4855";535147.875;6247864;3.04309;TRUE
"4856";535145;6247863;3.15121;TRUE
"4857";535166.125;6247883.5;3.59341;TRUE
"4858";535169;6247884.5;4.13873;TRUE
"4859";535163.3125;6247882.5;3.24907;TRUE
"4860";535160.4375;6247881.5;3.00127;TRUE
"4861";535157.625;6247880.5;2.76838;TRUE
"4862";535154.75;6247879.5;2.5581;TRUE
"4863";535142.125;6247862;3.27493;TRUE
"4864";535134.5;6247824.5;2.886;TRUE
"4865";535134.5625;6247835.5;2.93853;TRUE
"4866";535131.6875;6247834.5;3.0449;TRUE
"4867";535130;6247818;2.59535;TRUE
"4868";535131.625;6247824;2.84764;TRUE
"4869";535128.75;6247823;2.8309;TRUE
"4870";535137.5625;6247844;3.25543;TRUE
"4871";535134.6875;6247843;3.34611;TRUE
"4872";535089.9375;6247806;3.07294;TRUE
"4873";535087.0625;6247805;3.18273;TRUE
"4874";535084.1875;6247804;3.49051;TRUE
"4875";535081.3125;6247803.5;3.75163;TRUE
"4876";535077.6875;6247795;3.94256;TRUE
"4877";535075;6247801.5;4.56614;TRUE
"4878";535077.25;6247783.5;3.73587;TRUE
"4879";535072.4375;6247782;3.71942;TRUE
"4880";535071.625;6247776.5;3.70139;TRUE
"4881";535068;6247768;3.30497;TRUE
"4883";535068.75;6247775.5;3.7007;TRUE
"4884";535091.375;6247812;3.14999;TRUE
"4885";535088.5;6247811;3.25354;TRUE
"4886";535091.5;6247822.5;3.98872;TRUE
"4887";535094.375;6247823.5;3.82977;TRUE
"4888";535088.625;6247821.5;4.10269;TRUE
"4889";535097.25;6247824.5;3.64144;TRUE
"4890";535100.125;6247825;3.58323;TRUE
"4891";535103;6247826;3.62594;TRUE
"4892";535105.875;6247827;3.70268;TRUE
"4893";535108.75;6247828;3.71097;TRUE
"4894";535111.625;6247828.5;3.64777;TRUE
"4895";535114.5;6247829.5;3.52802;TRUE
"4896";535123.0625;6247821;2.77142;TRUE
"4897";535117.375;6247830.5;3.38311;TRUE
"4898";535125.875;6247822;2.77272;TRUE
"4899";535139.5625;6247851;3.32678;TRUE
"4900";535136.75;6247850;3.43123;TRUE
"4901";535139.3125;6247861.5;3.4507;TRUE
"4904";535153.625;6248034;2.43568;TRUE
"4905";535147.0625;6248032;1.65603;TRUE
"4906";535158;6248035.5;2.56005;TRUE
"4907";535162.3125;6248036.5;2.68632;TRUE
"4908";535166.6875;6248038;2.8342;TRUE
"4909";535144.1875;6248031;1.70927;TRUE
"4910";535169.5625;6248039;2.86344;TRUE
"4911";535118.6875;6248045.5;2.26382;TRUE
"4912";535114.25;6248060;2.60397;TRUE
"4913";535111.5625;6248051.5;2.45346;TRUE
"4914";535123.0625;6248032.5;2.03474;TRUE
"4915";535118.875;6248037;2.15871;TRUE
"4916";535140.1875;6248030;1.82395;TRUE
"4917";535137.3125;6248029;1.81289;TRUE
"4918";535133.375;6248028;1.83027;TRUE
"4919";535129.4375;6248026.5;2.03423;TRUE
"4920";535110.25;6248066;2.53041;TRUE
"4936";535096.6875;6248073.5;2.39818;TRUE
"4937";535094.5625;6248070;2.17748;TRUE
"4938";535092.25;6248069;2.14457;TRUE
"4939";535101.625;6248071;2.41041;TRUE
"4940";535106.375;6248065;2.35615;TRUE
"4941";535098.6875;6248071;2.41069;TRUE
"4942";535097.875;6248071;2.37687;TRUE
"4943";535196.75;6248089;2.55173;TRUE
"4944";535196.75;6248081.5;2.89438;TRUE
"4945";535199.625;6248090;2.35095;TRUE
"4946";535195.875;6248104.5;2.01891;TRUE
"4947";535199.5;6248097.5;1.83504;TRUE
"4948";535194;6248110;2.13016;TRUE
"4949";535197.875;6248074.5;3.40692;TRUE
"4950";535196.75;6248120.5;2.19336;TRUE
"4951";535196.9375;6248111;2.03715;TRUE
"4952";535200.875;6248112;2.09958;TRUE
"4953";535178.1875;6248041.5;2.62075;TRUE
"4954";535184.4375;6248043;2.29126;TRUE
"4955";535175.375;6248040.5;2.74079;TRUE
"4956";535188.8125;6248044;2.4397;TRUE
"4957";535193.125;6248045.5;2.49923;TRUE
"4958";535172.4375;6248039.5;2.8212;TRUE
"4959";535197.9375;6248053.5;2.80015;TRUE
"4960";535196.0625;6248046;2.46211;TRUE
"4961";535201.1875;6248061;3.62887;TRUE
"4962";535202.5625;6248067;3.68204;TRUE
"4963";535200.8125;6248054;3.13069;TRUE
"4968";535208.5625;6248124;3.04115;TRUE
"4970";535199.4375;6248123;2.50992;TRUE
"4971";535199.25;6248122;2.44781;TRUE
"4973";535222.875;6248118;4.01384;TRUE
"4974";535229.8125;6248069;4.74515;TRUE
"4975";535234.5625;6248056;3.89263;TRUE
"4976";535228.9375;6248061.5;3.99634;TRUE
"4977";535231.625;6248055.5;3.70031;TRUE
"4978";535235.25;6248047;3.10242;TRUE
"4979";535234.375;6248040.5;3.05086;TRUE
"4980";535222.6875;6248112;3.96662;TRUE
"4981";535221.0625;6248080.5;3.67646;TRUE
"4982";535226.8125;6248073.5;4.42439;TRUE
"4983";535218.4375;6248102.5;2.98983;TRUE
"4984";535217.375;6248110.5;3.62038;TRUE
"4985";535219.875;6248095.5;3.51141;TRUE
"4986";535217;6248094.5;2.92931;TRUE
"4987";535217;6248086.5;3.10273;TRUE
"5159";535233.375;6248000.5;4.13656;TRUE
"5160";535228.9375;6248008;2.80904;TRUE
"5161";535231.8125;6248016.5;2.55453;TRUE
"5162";535230.5;6248000;3.84577;TRUE
"5163";535230.375;6247992;4.8926;TRUE
"5164";535229.75;6247983;6.20918;TRUE
"5165";535232.625;6247968.5;7.62515;TRUE
"5166";535231.9375;6247960.5;7.70896;TRUE
"5167";535231.3125;6247975.5;7.15184;TRUE
"5168";535229.625;6247949.5;7.26786;TRUE
"5169";535226.75;6247948.5;7.24273;TRUE
"5170";535227.25;6247942.5;7.39275;TRUE
"5171";535225.75;6247935;5.94162;TRUE
"5172";535229.125;6247959.5;7.56564;TRUE
"5173";535231.0625;6248023.5;2.50645;TRUE
"5174";535230.75;6248029.5;2.44849;TRUE
"5175";535231.4375;6248039.5;2.81727;TRUE
"5176";535228.5625;6248039;2.60523;TRUE
"5177";535206.875;6247929;3.9172;TRUE
"5178";535211.5625;6247930.5;3.48034;TRUE
"5179";535217.1875;6247932;4.3676;TRUE
"5180";535197.5625;6247926;4.38719;TRUE
"5181";535192.8125;6247924.5;4.76179;TRUE
"5182";535220;6247933;4.64619;TRUE
"5183";535222.875;6247934;5.27173;TRUE
"5184";535188.0625;6247923;5.71332;TRUE
"5185";535185.1875;6247922.5;6.06565;TRUE
"5186";535174.5625;6247902.5;6.86015;TRUE
"5187";535173.8125;6247895;6.7002;TRUE
"5188";535172.5;6247911;6.67055;TRUE
"5189";535170.9375;6247894.5;6.09274;TRUE
"5190";535178.5625;6247920;6.34224;TRUE
"5191";535173.8125;6247918.5;6.71803;TRUE
"5192";535170.9375;6247918;6.77495;TRUE
"5193";535168.0625;6247893.5;5.47288;TRUE
"5194";535151.9375;6247878.5;2.45519;TRUE
"5195";535148.0625;6247871;2.7409;TRUE
"5196";535149.0625;6247878;2.42106;TRUE
"5197";535145.1875;6247870;2.88579;TRUE
"5198";535142.375;6247869.5;3.09157;TRUE
