XUTM,YUTM,EC 0-0.25 m
504314.96875,6148825.50000,12.55800
504315.50000,6148825.50000,12.04921
504313.46875,6148825.50000,12.52793
504311.65625,6148826.00000,12.02601
504312.37500,6148826.50000,11.50191
504319.00000,6148827.50000,9.37054
504319.75000,6148827.50000,8.98108
504317.68750,6148827.00000,9.53809
504317.37500,6148826.50000,10.33194
504322.56250,6148827.50000,9.01772
504321.15625,6148827.50000,8.90091
504320.68750,6148827.00000,8.99530
504317.21875,6148826.00000,10.73088
504316.37500,6148826.00000,11.25163
504323.62500,6148827.50000,8.95080
504326.09375,6148826.50000,9.56407
504324.56250,6148827.50000,9.27234
504325.50000,6148827.50000,9.47651
504333.93750,6148826.00000,12.44126
504328.59375,6148825.50000,10.46576
504327.59375,6148826.00000,9.91575
504327.93750,6148826.00000,10.15748
504326.59375,6148826.50000,9.76301
504329.56250,6148826.00000,10.68601
504330.28125,6148826.00000,10.59845
504333.03125,6148826.50000,11.61592
504332.46875,6148826.50000,11.22938
504331.28125,6148826.50000,11.03600
504357.28125,6148829.50000,11.49731
504358.81250,6148829.50000,11.45658
504356.90625,6148829.50000,11.54632
504355.37500,6148830.50000,12.02263
504354.93750,6148830.50000,12.47422
504353.31250,6148830.50000,13.33994
504351.28125,6148830.50000,14.28175
504351.37500,6148831.00000,14.79202
504334.93750,6148826.00000,12.72568
504342.78125,6148828.50000,11.92776
504342.40625,6148829.00000,12.06255
504343.90625,6148829.00000,12.36470
504334.93750,6148827.00000,11.89890
504334.84375,6148827.50000,11.12128
504336.50000,6148828.00000,11.47344
504334.93750,6148828.00000,10.80002
504336.78125,6148828.00000,11.56133
504341.34375,6148829.50000,12.33412
504340.65625,6148830.00000,12.50397
504339.59375,6148829.50000,12.47893
504338.96875,6148829.00000,12.21542
504337.75000,6148829.50000,11.88082
504338.12500,6148829.50000,11.98730
504337.21875,6148829.00000,11.64954
504336.56250,6148829.00000,11.29400
504346.03125,6148828.50000,13.62181
504367.78125,6148831.00000,16.14210
504366.21875,6148830.50000,15.03316
504367.96875,6148831.00000,16.60410
504368.62500,6148831.50000,16.31662
504364.71875,6148830.50000,14.21101
504364.40625,6148830.50000,13.80433
504363.12500,6148830.00000,12.81312
504362.00000,6148830.00000,12.20895
504370.12500,6148832.00000,15.99330
504361.12500,6148829.00000,11.42965
504359.15625,6148830.00000,11.36083
504360.28125,6148830.00000,11.64311
504450.00000,6148849.50000,27.21317
504449.25000,6148849.00000,27.14462
504427.28125,6148858.00000,23.13416
504426.93750,6148858.50000,23.47781
504407.90625,6148849.50000,23.61787
504407.09375,6148849.00000,23.34416
504406.96875,6148848.50000,23.42116
504405.34375,6148847.50000,21.64392
504404.31250,6148847.00000,20.13602
504403.25000,6148847.00000,19.05167
504413.65625,6148853.00000,23.95443
504411.62500,6148852.50000,24.55220
504410.87500,6148852.00000,24.80098
504409.62500,6148851.50000,24.67334
504408.81250,6148851.00000,24.43150
504407.93750,6148850.50000,23.75181
504413.65625,6148854.00000,24.19629
504414.31250,6148854.50000,24.45514
504415.50000,6148854.50000,24.85234
504416.21875,6148855.50000,25.60027
504417.12500,6148856.50000,26.23749
504418.96875,6148856.50000,27.22142
504418.03125,6148857.50000,27.32281
504419.84375,6148855.50000,26.60341
504420.59375,6148856.50000,26.17046
504421.62500,6148857.00000,26.72758
504422.50000,6148857.00000,26.54819
504423.25000,6148858.00000,26.29814
504424.03125,6148859.00000,25.71601
504426.06250,6148859.50000,24.39803
504425.21875,6148860.00000,25.35371
504426.93750,6148859.50000,23.47695
504429.71875,6148858.50000,23.32337
504430.81250,6148858.50000,23.75259
504433.12500,6148858.00000,25.71233
504433.21875,6148857.50000,26.55976
504434.12500,6148856.50000,27.62104
504434.93750,6148856.50000,28.80776
504436.28125,6148857.00000,27.13300
504436.84375,6148856.00000,27.89997
504437.84375,6148856.50000,26.71108
504438.56250,6148856.00000,27.15262
504439.75000,6148856.50000,25.72163
504440.46875,6148856.50000,25.08870
504441.40625,6148855.50000,22.63884
504442.31250,6148854.00000,18.66691
504442.37500,6148855.00000,19.54868
504443.34375,6148853.50000,16.85601
504444.21875,6148853.00000,16.95609
504445.34375,6148852.00000,18.70989
504446.03125,6148849.50000,22.28112
504446.06250,6148850.50000,21.80889
504446.12500,6148851.50000,21.03513
504447.18750,6148849.00000,24.27851
504448.12500,6148849.00000,26.11716
504428.18750,6148858.00000,22.95410
504428.75000,6148859.00000,23.15409
504402.21875,6148841.00000,15.60657
504402.21875,6148842.00000,15.94310
504402.18750,6148843.00000,16.22956
504402.18750,6148844.00000,16.72166
504402.18750,6148845.00000,17.31319
504400.12500,6148836.00000,11.88388
504400.12500,6148837.00000,12.16632
504400.12500,6148838.00000,12.66163
504400.09375,6148835.00000,11.73357
504400.12500,6148839.00000,13.26195
504400.09375,6148834.00000,11.60675
504400.06250,6148833.00000,11.56611
504400.12500,6148840.00000,13.67290
504401.31250,6148840.50000,14.78038
504402.18750,6148846.00000,17.80091
504397.18750,6148832.50000,9.17408
504396.37500,6148831.50000,8.26083
504396.25000,6148832.00000,8.25578
504396.40625,6148832.50000,8.52245
504398.50000,6148833.50000,10.38096
504395.78125,6148832.00000,7.86339
504394.00000,6148832.00000,6.54608
504374.21875,6148831.50000,11.04801
504373.84375,6148832.00000,11.36217
504384.93750,6148835.00000,6.73584
504386.00000,6148834.50000,6.37921
504386.59375,6148834.50000,6.23953
504387.84375,6148834.50000,5.78292
504374.62500,6148832.50000,10.75308
504379.46875,6148834.00000,8.44595
504377.18750,6148834.00000,9.46532
504379.03125,6148834.50000,8.64569
504377.18750,6148834.00000,9.12243
504375.37500,6148834.00000,10.07340
504375.03125,6148833.50000,10.35241
504380.87500,6148835.50000,7.90672
504379.46875,6148835.00000,8.24687
504381.84375,6148835.50000,7.66522
504383.28125,6148835.50000,7.01549
504370.31250,6148832.00000,15.09311
504372.15625,6148832.50000,13.00557
504373.53125,6148833.00000,11.87316
504372.03125,6148833.00000,13.55034
504370.43750,6148832.50000,15.01706
504392.84375,6148833.00000,5.89755
504390.53125,6148833.00000,5.58300
504391.90625,6148833.00000,5.73796
504390.21875,6148834.00000,5.66791
504388.87500,6148834.50000,5.80498
504347.87500,6148830.00000,14.42845
504348.12500,6148831.00000,15.10138
504347.87500,6148830.00000,14.72068
504349.06250,6148830.50000,15.17917
504347.56250,6148829.00000,14.14609
504349.62500,6148830.50000,15.20293
504309.06250,6148837.00000,8.86565
504308.81250,6148838.00000,8.74109
504307.09375,6148838.00000,8.66676
504311.53125,6148827.00000,11.09382
504311.40625,6148828.00000,10.93787
504312.65625,6148827.50000,11.02956
504311.37500,6148828.50000,11.03924
504311.28125,6148829.00000,11.20485
504311.37500,6148829.50000,11.06823
504311.09375,6148830.00000,11.17255
504310.78125,6148830.50000,10.96770
504309.68750,6148835.00000,8.98545
504309.37500,6148836.00000,8.90523
504310.40625,6148833.00000,9.22860
504310.03125,6148834.00000,9.02191
504310.78125,6148832.00000,9.78902
504314.12500,6148826.00000,11.99476
504313.59375,6148826.00000,11.84607
504314.65625,6148826.00000,11.73738
504315.84375,6148826.00000,11.00017
504313.25000,6148827.00000,11.36520
504318.12500,6148828.00000,9.39711
504318.96875,6148828.50000,9.24117
504320.75000,6148828.00000,8.97103
504320.15625,6148828.50000,9.08728
504317.34375,6148827.50000,9.89132
504316.21875,6148827.00000,10.09919
504316.12500,6148827.00000,10.53690
504322.62500,6148828.50000,9.12704
504321.62500,6148828.50000,9.06752
504324.12500,6148828.00000,9.14604
504326.56250,6148827.50000,9.64121
504324.56250,6148828.50000,9.18818
504325.87500,6148828.00000,9.63350
504326.56250,6148827.50000,9.75393
504334.34375,6148827.00000,11.33671
504328.90625,6148826.50000,9.85306
504328.06250,6148826.50000,9.77102
504327.96875,6148827.00000,9.82429
504329.62500,6148827.00000,10.06960
504330.68750,6148827.00000,9.99634
504333.00000,6148827.50000,10.75137
504331.34375,6148827.50000,10.19580
504357.31250,6148830.50000,11.52292
504359.12500,6148830.50000,11.52037
504357.31250,6148830.50000,11.59132
504355.37500,6148831.00000,12.38125
504353.34375,6148830.50000,13.49981
504353.75000,6148831.50000,13.27398
504351.62500,6148831.00000,14.76828
504349.59375,6148831.50000,15.95603
504351.40625,6148832.00000,15.38207
504343.18750,6148829.50000,12.16310
504342.43750,6148830.00000,12.34104
504346.09375,6148829.50000,13.34399
504343.93750,6148830.00000,12.25319
504333.53125,6148828.00000,10.31027
504335.31250,6148828.50000,10.87042
504334.96875,6148829.00000,10.36201
504334.00000,6148829.00000,10.05992
504341.84375,6148830.50000,12.58610
504340.71875,6148831.00000,12.71421
504340.12500,6148830.50000,12.65168
504339.00000,6148830.00000,12.31281
504337.56250,6148830.00000,11.56944
504338.25000,6148830.50000,11.93099
504336.62500,6148830.00000,11.10089
504335.78125,6148829.50000,10.67937
504346.46875,6148829.50000,14.01115
504366.28125,6148831.50000,15.45443
504368.09375,6148831.50000,16.51832
504364.71875,6148831.00000,14.60348
504364.78125,6148831.50000,14.38261
504368.28125,6148832.00000,16.73466
504368.62500,6148832.50000,16.24589
504363.18750,6148831.00000,13.37981
504362.46875,6148830.50000,12.80299
504361.15625,6148830.00000,11.75404
504359.18750,6148831.00000,11.45299
504359.40625,6148831.50000,11.55696
504360.78125,6148831.00000,11.85923
504450.03125,6148850.50000,26.59577
504449.25000,6148850.00000,26.47916
504427.31250,6148859.00000,22.94324
504407.09375,6148850.00000,23.47467
504407.00000,6148849.50000,23.56222
504405.37500,6148848.50000,22.16991
504404.34375,6148848.00000,20.88761
504403.25000,6148848.00000,19.70071
504402.18750,6148847.00000,18.29820
504411.62500,6148853.50000,24.69536
504410.90625,6148853.00000,25.05525
504409.65625,6148852.50000,25.11183
504408.81250,6148852.00000,24.83816
504407.96875,6148851.50000,24.10087
504407.06250,6148850.50000,23.56964
504407.12500,6148851.50000,23.66768
504411.62500,6148854.50000,24.81415
504413.65625,6148855.00000,24.31471
504414.40625,6148855.50000,24.69338
504415.50000,6148855.50000,25.30081
504416.21875,6148856.50000,26.08143
504417.15625,6148857.50000,26.61800
504419.84375,6148856.50000,27.26367
504418.96875,6148857.50000,27.95814
504417.15625,6148858.50000,27.22664
504418.09375,6148859.00000,28.18824
504420.59375,6148857.50000,26.80385
504421.65625,6148858.00000,27.22947
504422.53125,6148858.00000,27.00116
504423.28125,6148859.50000,26.69497
504424.03125,6148860.00000,25.93785
504426.96875,6148860.50000,23.43075
504426.09375,6148861.50000,24.39788
504424.06250,6148861.00000,26.05194
504425.28125,6148861.50000,25.42793
504427.31250,6148860.00000,22.96224
504429.78125,6148859.50000,23.23811
504430.84375,6148859.50000,23.60109
504433.15625,6148859.00000,24.65200
504433.25000,6148858.50000,25.40304
504434.12500,6148857.50000,26.21226
504434.93750,6148857.50000,27.43226
504436.28125,6148858.00000,25.70873
504436.84375,6148857.00000,26.63560
504437.84375,6148857.50000,25.47058
504438.59375,6148857.00000,26.37334
504439.78125,6148857.50000,25.13215
504440.50000,6148857.50000,25.31637
504441.43750,6148856.50000,23.33189
504442.40625,6148856.00000,20.58978
504443.37500,6148854.50000,17.14185
504443.40625,6148855.50000,17.95971
504444.25000,6148854.00000,16.24083
504445.37500,6148853.00000,17.68959
504445.37500,6148854.00000,16.57886
504446.18750,6148852.50000,20.04393
504447.25000,6148850.00000,23.75859
504447.31250,6148851.00000,23.06668
504447.34375,6148852.00000,22.12911
504448.12500,6148850.00000,25.78738
504428.18750,6148859.00000,22.80238
504428.78125,6148860.00000,23.27488
504401.37500,6148841.50000,15.31541
504401.40625,6148842.50000,15.66966
504401.46875,6148843.50000,16.05744
504401.50000,6148844.50000,16.64464
504401.53125,6148845.50000,17.24017
504399.03125,6148836.50000,11.53026
504398.87500,6148835.50000,11.31521
504399.12500,6148837.50000,11.94351
504399.21875,6148838.50000,12.40182
504398.68750,6148834.50000,11.00180
504399.28125,6148839.50000,12.86863
504399.34375,6148840.50000,13.15449
504400.12500,6148841.00000,13.97061
504401.56250,6148846.50000,17.77654
504396.46875,6148833.50000,8.73007
504396.21875,6148833.00000,8.67732
504397.21875,6148833.50000,9.26844
504396.03125,6148833.00000,8.15326
504398.37500,6148833.50000,10.22726
504394.03125,6148833.00000,6.65892
504373.84375,6148833.00000,11.05702
504385.03125,6148836.00000,6.78443
504386.03125,6148835.50000,6.42061
504386.75000,6148835.50000,6.27914
504387.87500,6148835.50000,5.92755
504375.40625,6148834.00000,9.89339
504377.43750,6148835.00000,8.99654
504379.34375,6148835.50000,8.55862
504377.25000,6148835.00000,9.11543
504375.71875,6148835.00000,9.77285
504373.87500,6148834.00000,10.61762
504374.03125,6148834.50000,10.71560
504379.53125,6148836.50000,8.25244
504380.90625,6148836.50000,7.87275
504379.46875,6148836.00000,8.28324
504382.06250,6148836.50000,7.62908
504383.28125,6148836.50000,7.09074
504372.40625,6148833.00000,12.79899
504373.78125,6148834.00000,11.34574
504372.06250,6148834.00000,13.37025
504370.65625,6148833.50000,14.63660
504368.62500,6148833.00000,16.09835
504370.31250,6148833.00000,15.29255
504392.87500,6148834.00000,6.15162
504390.71875,6148834.00000,5.70457
504391.90625,6148834.00000,5.92661
504390.21875,6148835.00000,5.74325
504389.06250,6148835.50000,5.97028
504347.90625,6148831.00000,14.92655
504347.90625,6148832.00000,15.13045
504348.34375,6148832.00000,15.54528
504346.68750,6148830.50000,14.29502
504349.46875,6148831.50000,15.88297
504310.15625,6148837.50000,9.17034
504310.18750,6148837.00000,9.17878
504307.34375,6148839.00000,8.44462
504308.59375,6148839.00000,8.62383
504310.12500,6148838.50000,9.13937
504308.09375,6148848.50000,9.23114
504308.06250,6148847.50000,8.92661
504308.00000,6148846.50000,8.64957
504307.96875,6148845.50000,8.38748
504307.90625,6148844.50000,8.32970
504307.87500,6148843.50000,8.29506
504307.81250,6148842.50000,8.27959
504308.15625,6148851.50000,10.43469
504308.12500,6148849.50000,9.63784
504308.15625,6148855.50000,11.99656
504308.15625,6148854.50000,11.68574
504307.75000,6148841.50000,8.31766
504308.15625,6148852.50000,10.93006
504307.71875,6148865.50000,11.62322
504312.46875,6148828.50000,10.89926
504312.90625,6148828.00000,10.84592
504312.78125,6148828.00000,10.61938
504313.37500,6148827.00000,10.98584
504312.50000,6148829.00000,10.78397
504312.06250,6148829.50000,10.61508
504311.37500,6148830.50000,10.50428
504310.84375,6148831.50000,10.33648
504310.93750,6148831.00000,10.35421
504310.34375,6148835.00000,9.11263
504310.28125,6148836.00000,9.13241
504310.46875,6148834.00000,9.12683
504310.62500,6148833.00000,9.56230
504310.93750,6148833.50000,9.45722
504310.96875,6148834.50000,9.29640
504310.81250,6148832.50000,9.71331
504311.21875,6148831.50000,9.96938
504310.90625,6148832.50000,9.76489
504311.40625,6148832.50000,9.73927
504313.96875,6148826.00000,11.52457
504313.68750,6148826.50000,10.96054
504314.56250,6148827.00000,10.79033
504317.31250,6148828.50000,9.78855
504318.50000,6148829.00000,9.36051
504318.93750,6148829.50000,9.27705
504320.78125,6148829.00000,9.16756
504320.53125,6148829.50000,9.27868
504316.56250,6148828.00000,9.92562
504315.90625,6148828.00000,10.08922
504315.06250,6148828.00000,10.17361
504322.09375,6148829.00000,9.40329
504322.65625,6148829.50000,9.49149
504324.53125,6148829.00000,9.38152
504326.53125,6148828.50000,9.85597
504326.21875,6148829.00000,9.84911
504327.03125,6148828.50000,9.87742
504327.96875,6148828.00000,9.84584
504333.06250,6148827.50000,10.31427
504329.28125,6148827.50000,9.61719
504328.59375,6148827.50000,9.68151
504329.68750,6148828.00000,9.72868
504331.21875,6148827.50000,9.61484
504331.71875,6148828.50000,9.64837
504357.62500,6148831.50000,11.49664
504357.37500,6148831.50000,11.63250
504355.43750,6148831.50000,12.29646
504354.09375,6148832.00000,13.28777
504353.37500,6148831.50000,13.79878
504351.93750,6148832.00000,15.16433
504349.78125,6148832.50000,16.29453
504349.62500,6148832.50000,16.26793
504351.43750,6148833.00000,15.76288
504343.59375,6148830.00000,12.32391
504342.46875,6148831.00000,12.66692
504346.12500,6148830.50000,13.54774
504344.00000,6148831.00000,12.58341
504333.12500,6148828.50000,9.89336
504334.96875,6148830.00000,10.15322
504334.46875,6148830.00000,9.90591
504333.15625,6148829.50000,9.59725
504342.18750,6148831.50000,12.77244
504340.78125,6148832.00000,12.80988
504340.53125,6148831.50000,12.62889
504339.06250,6148831.00000,12.18601
504338.18750,6148830.50000,11.83677
504336.68750,6148831.00000,10.94906
504337.87500,6148831.00000,11.35653
504336.18750,6148830.50000,10.41187
504364.96875,6148832.00000,14.75296
504366.34375,6148832.50000,15.45018
504368.43750,6148832.50000,16.33485
504363.25000,6148832.00000,13.46046
504364.81250,6148832.50000,13.99407
504362.84375,6148831.50000,12.98086
504361.18750,6148831.00000,12.01472
504359.21875,6148832.00000,11.40948
504359.68750,6148832.50000,11.55753
504361.15625,6148832.00000,11.87432
504361.25000,6148832.00000,12.10975
504450.06250,6148851.50000,25.96347
504449.28125,6148851.00000,25.93130
504405.40625,6148849.50000,22.59432
504404.37500,6148849.00000,21.70479
504403.28125,6148849.00000,20.46017
504402.21875,6148848.00000,18.85141
504401.59375,6148847.50000,18.28499
504410.93750,6148854.00000,25.22525
504409.68750,6148853.50000,25.38894
504408.84375,6148853.00000,25.25088
504408.00000,6148852.50000,24.33533
504407.15625,6148851.50000,23.86434
504405.43750,6148850.50000,22.88992
504405.43750,6148851.50000,23.11961
504410.93750,6148855.00000,25.37510
504411.62500,6148855.50000,24.91826
504413.65625,6148856.00000,24.31674
504413.00000,6148856.00000,24.45429
504414.46875,6148856.50000,24.86478
504415.53125,6148856.50000,25.76037
504416.21875,6148857.50000,26.49917
504419.87500,6148857.50000,27.87395
504419.00000,6148859.00000,28.94065
504419.87500,6148858.50000,28.44905
504416.25000,6148858.50000,26.88284
504417.18750,6148859.50000,27.66115
504418.09375,6148860.00000,28.55317
504420.62500,6148858.50000,27.43833
504421.65625,6148859.00000,27.68659
504422.56250,6148859.00000,27.38655
504422.59375,6148860.00000,27.40601
504423.31250,6148860.50000,26.72647
504426.96875,6148861.50000,23.63539
504427.34375,6148861.00000,23.14402
504426.96875,6148862.50000,24.17432
504426.06250,6148862.50000,24.75727
504423.31250,6148861.50000,26.72348
504424.06250,6148862.00000,26.11576
504425.31250,6148862.50000,25.64753
504428.18750,6148860.00000,22.99231
504429.81250,6148860.50000,23.49884
504430.87500,6148860.50000,23.65336
504433.18750,6148860.00000,23.75617
504433.28125,6148859.50000,24.67273
504434.15625,6148858.50000,24.83597
504434.96875,6148858.50000,25.81907
504436.31250,6148859.00000,24.08744
504436.87500,6148858.00000,25.11873
504437.87500,6148858.50000,23.88250
504438.62500,6148858.00000,24.98183
504440.53125,6148858.50000,24.52855
504439.81250,6148859.50000,22.73144
504441.46875,6148857.50000,23.55472
504442.46875,6148857.00000,21.37346
504443.43750,6148856.50000,18.64322
504444.28125,6148855.50000,16.42833
504445.37500,6148855.00000,16.12101
504446.25000,6148853.50000,19.07428
504446.34375,6148855.00000,17.85501
504447.40625,6148853.00000,21.00269
504448.15625,6148851.00000,25.04498
504448.15625,6148852.00000,24.05777
504448.18750,6148853.00000,23.06781
504428.81250,6148861.00000,23.66633
504400.15625,6148842.00000,14.48081
504400.18750,6148843.00000,14.89663
504400.18750,6148844.00000,15.35042
504400.21875,6148845.00000,16.05203
504400.21875,6148846.00000,16.78674
504398.53125,6148835.50000,10.86516
504398.56250,6148836.50000,10.97823
504398.46875,6148834.50000,10.60383
504398.59375,6148837.50000,11.10640
504398.62500,6148838.50000,11.62299
504398.65625,6148839.50000,12.01760
504398.71875,6148840.50000,12.23393
504399.40625,6148841.50000,13.51508
504400.25000,6148847.00000,17.29161
504396.59375,6148834.00000,8.77108
504395.84375,6148834.00000,8.19359
504397.21875,6148834.50000,9.20686
504394.09375,6148834.00000,6.73228
504385.15625,6148837.00000,6.89994
504386.06250,6148836.50000,6.63018
504386.90625,6148836.50000,6.41696
504387.90625,6148836.50000,6.16306
504375.50000,6148835.00000,10.04134
504377.65625,6148836.00000,9.03187
504377.31250,6148836.00000,9.20255
504375.93750,6148836.00000,9.80048
504375.56250,6148836.00000,10.12216
504374.18750,6148835.50000,10.85099
504373.93750,6148835.00000,11.09199
504379.46875,6148837.00000,8.57043
504379.65625,6148837.00000,8.42215
504380.93750,6148837.50000,7.96145
504377.84375,6148837.00000,9.12494
504382.25000,6148837.50000,7.66649
504383.31250,6148837.50000,7.14195
504372.62500,6148834.00000,12.52913
504370.81250,6148834.50000,14.35026
504372.12500,6148835.00000,13.15525
504370.31250,6148834.00000,14.94038
504368.65625,6148833.50000,15.84199
504368.81250,6148834.00000,15.37197
504392.93750,6148835.00000,6.37089
504390.87500,6148835.00000,5.90314
504391.93750,6148835.00000,6.02896
504390.25000,6148836.00000,5.89194
504389.15625,6148836.50000,6.17968
504346.84375,6148831.50000,14.57607
504346.93750,6148832.50000,14.71870
504347.90625,6148833.00000,15.24791
504348.50000,6148833.00000,15.68348
504346.21875,6148831.50000,13.84543
504311.06250,6148837.50000,9.52525
504311.06250,6148838.50000,9.55956
504311.03125,6148836.50000,9.47531
504307.59375,6148840.00000,8.27457
504307.68750,6148840.50000,8.23009
504308.37500,6148840.00000,8.59030
504310.09375,6148839.50000,9.27076
504311.09375,6148839.50000,9.71582
504308.37500,6148848.00000,9.47787
504308.40625,6148849.00000,9.65674
504308.34375,6148847.00000,9.20703
504308.28125,6148846.00000,8.97283
504308.25000,6148845.00000,8.82390
504308.21875,6148844.00000,8.74275
504308.21875,6148843.00000,8.68185
504308.25000,6148842.00000,8.62927
504308.15625,6148850.50000,10.08378
504308.46875,6148851.00000,10.56299
504308.50000,6148852.00000,10.92227
504308.43750,6148850.00000,10.01165
504308.56250,6148855.00000,12.08140
504308.59375,6148856.00000,12.34314
504308.12500,6148856.50000,12.41685
504308.15625,6148853.50000,11.50197
504308.56250,6148854.00000,11.80907
504308.28125,6148841.00000,8.54969
504308.53125,6148853.00000,11.39449
504307.65625,6148866.50000,11.20042
504307.81250,6148864.50000,12.12050
504308.15625,6148865.50000,11.54518
504308.15625,6148864.50000,11.97989
504312.93750,6148828.00000,10.74046
504313.87500,6148827.50000,10.54360
504312.90625,6148829.00000,10.36405
504314.03125,6148828.50000,10.29398
504312.21875,6148829.50000,10.34194
504311.62500,6148830.50000,10.35153
504311.37500,6148831.50000,9.89800
504311.00000,6148835.50000,9.39319
504311.43750,6148833.50000,9.68735
504311.43750,6148834.50000,9.61675
504311.46875,6148835.50000,9.55073
504312.12500,6148831.50000,10.00427
504312.12500,6148832.50000,9.94781
504314.37500,6148827.00000,10.58850
504317.31250,6148829.50000,9.83421
504316.87500,6148829.00000,9.88770
504318.87500,6148830.00000,9.50520
504320.84375,6148830.00000,9.44153
504318.93750,6148830.50000,9.80022
504315.78125,6148829.00000,10.07703
504315.56250,6148828.50000,10.14629
504314.18750,6148828.00000,10.34260
504322.46875,6148830.00000,9.69013
504320.87500,6148830.00000,9.68465
504322.68750,6148830.50000,9.89896
504324.56250,6148829.50000,9.73886
504326.53125,6148829.50000,9.96188
504327.46875,6148829.00000,9.92854
504324.84375,6148830.00000,9.88842
504326.53125,6148830.00000,9.98527
504328.06250,6148829.00000,9.86678
504329.09375,6148828.50000,9.60700
504329.78125,6148828.00000,9.50457
504331.40625,6148828.50000,9.54142
504330.31250,6148829.00000,9.45879
504331.46875,6148829.50000,9.41009
504332.18750,6148829.50000,9.49596
504357.37500,6148832.50000,11.64999
504357.90625,6148832.50000,11.47664
504355.65625,6148832.00000,12.06614
504355.46875,6148832.50000,12.51046
504354.34375,6148833.00000,13.35791
504353.43750,6148832.50000,13.90196
504352.09375,6148833.00000,15.16383
504350.09375,6148833.50000,16.27723
504349.65625,6148833.50000,16.16368
504351.46875,6148834.00000,15.68600
504342.50000,6148832.00000,12.89476
504343.96875,6148831.00000,12.82673
504334.90625,6148831.00000,9.86057
504333.21875,6148830.50000,9.38395
504332.65625,6148830.50000,9.30294
504340.90625,6148832.00000,12.76187
504339.15625,6148832.00000,11.96400
504339.12500,6148832.00000,11.90969
504338.71875,6148831.00000,11.77838
504336.56250,6148831.50000,10.44276
504338.21875,6148831.50000,11.71642
504338.09375,6148832.00000,11.31915
504336.75000,6148832.00000,10.62284
504334.96875,6148831.00000,9.64208
504365.18750,6148833.00000,14.37410
504366.37500,6148833.50000,14.86293
504363.12500,6148832.50000,13.27717
504363.28125,6148833.00000,12.92416
504364.84375,6148833.50000,13.56074
504361.62500,6148833.00000,12.27101
504359.25000,6148833.00000,11.38174
504359.84375,6148833.50000,11.39957
504361.21875,6148833.00000,11.76249
504450.06250,6148852.50000,25.15572
504449.28125,6148852.00000,25.18895
504404.37500,6148850.00000,22.27793
504403.31250,6148850.00000,21.24329
504402.21875,6148849.00000,19.60812
504401.59375,6148848.50000,18.86863
504400.28125,6148848.00000,17.84528
504409.71875,6148854.50000,25.61932
504408.84375,6148854.00000,25.53943
504408.00000,6148853.50000,24.60769
504407.18750,6148852.50000,23.86355
504407.15625,6148852.50000,24.06697
504404.40625,6148851.00000,22.62278
504405.46875,6148852.50000,23.29557
504404.40625,6148852.00000,22.71691
504409.71875,6148855.50000,25.79354
504410.96875,6148856.00000,25.55914
504411.65625,6148856.50000,25.14312
504413.68750,6148857.00000,24.58221
504412.93750,6148857.00000,25.01737
504414.53125,6148857.50000,25.23135
504415.53125,6148857.50000,26.23133
504419.03125,6148860.00000,29.18363
504419.90625,6148859.50000,28.75856
504420.65625,6148859.50000,27.94392
504415.53125,6148858.50000,26.65007
504416.25000,6148859.50000,27.08496
504417.21875,6148860.50000,27.92581
504418.09375,6148861.00000,28.45597
504421.68750,6148860.00000,27.84421
504421.68750,6148861.00000,27.76166
504422.62500,6148861.00000,27.41098
504427.34375,6148862.00000,23.63391
504428.18750,6148861.00000,23.42116
504426.96875,6148863.50000,24.60132
504427.34375,6148863.00000,24.24799
504426.06250,6148863.50000,25.12284
504422.62500,6148862.00000,27.23363
504423.34375,6148862.50000,26.67943
504424.09375,6148863.00000,26.26760
504425.34375,6148863.50000,25.77085
504429.84375,6148861.50000,23.84808
504430.90625,6148861.50000,23.66384
504433.21875,6148861.00000,22.82889
504433.31250,6148860.50000,23.71314
504434.18750,6148859.50000,23.70204
504435.00000,6148859.50000,23.96716
504436.90625,6148859.00000,23.62056
504436.93750,6148860.00000,21.54171
504438.65625,6148859.00000,23.32063
504437.90625,6148859.50000,22.06661
504440.56250,6148859.50000,23.27050
504441.50000,6148858.50000,23.28177
504438.68750,6148860.00000,21.47799
504439.81250,6148860.50000,20.81511
504440.59375,6148860.50000,21.89834
504442.50000,6148858.00000,22.07387
504443.46875,6148857.50000,19.35157
504444.31250,6148856.50000,16.95635
504445.37500,6148856.00000,16.11109
504446.37500,6148856.00000,17.32184
504447.46875,6148854.00000,20.06677
504447.50000,6148855.00000,18.96308
504448.21875,6148854.00000,22.04577
504449.31250,6148853.00000,23.97237
504449.34375,6148854.00000,22.88366
504428.84375,6148862.00000,24.21315
504399.43750,6148842.50000,14.14094
504399.46875,6148843.50000,14.68977
504399.50000,6148844.50000,15.33403
504399.53125,6148845.50000,16.06762
504399.56250,6148846.50000,16.71527
504397.25000,6148835.50000,9.56792
504397.31250,6148836.50000,9.87625
504397.34375,6148837.50000,10.09936
504397.31250,6148838.00000,10.39066
504397.40625,6148839.00000,10.72569
504397.53125,6148840.00000,11.07592
504398.75000,6148841.50000,12.55706
504397.59375,6148841.00000,11.12406
504399.59375,6148847.50000,17.32143
504396.53125,6148834.50000,8.58182
504395.71875,6148835.00000,8.13501
504396.78125,6148835.00000,8.95949
504394.15625,6148835.00000,6.85992
504385.28125,6148838.00000,7.02810
504386.09375,6148837.50000,6.79550
504387.00000,6148837.50000,6.61311
