"x";"y";"ECa";"optional"
"137";648601.3125;6132562.5;13.07239;TRUE
"138";648602.3125;6132562.5;12.95723;TRUE
"139";648600.875;6132568;13.38094;TRUE
"140";648612.375;6132564.5;10.0395;TRUE
"141";648611.5625;6132564;10.2365;TRUE
"142";648610.5625;6132563.5;10.86386;TRUE
"143";648609.4375;6132561.5;12.82181;TRUE
"144";648610.375;6132561;12.66544;TRUE
"145";648611.75;6132562;11.35707;TRUE
"146";648609.0625;6132560.5;13.54346;TRUE
"147";648605.75;6132560;15.50705;TRUE
"148";648604.75;6132560.5;15.22987;TRUE
"149";648606.6875;6132560;15.50101;TRUE
"150";648603.8125;6132560.5;15.25143;TRUE
"151";648607.625;6132559.5;15.37919;TRUE
"152";648602.8125;6132561;15.29356;TRUE
"153";648608.625;6132559;15.22154;TRUE
"154";648613.4375;6132564.5;9.82721;TRUE
"155";648613.375;6132571;10.30321;TRUE
"156";648614.0625;6132570;10.19822;TRUE
"157";648614.25;6132569.5;10.03866;TRUE
"158";648614.3125;6132569;9.83995;TRUE
"159";648614.0625;6132567.5;9.51703;TRUE
"160";648614.375;6132566.5;9.39956;TRUE
"161";648614;6132565.5;9.68713;TRUE
"162";648611.6875;6132572.5;10.80656;TRUE
"163";648612.6875;6132572.5;10.56507;TRUE
"164";648610.75;6132573;11.1267;TRUE
"165";648609.8125;6132573.5;11.77728;TRUE
"166";648613.625;6132572;10.38883;TRUE
"167";648608.8125;6132573.5;12.86828;TRUE
"168";648607.875;6132574;13.87904;TRUE
"169";648606.875;6132574;14.89685;TRUE
"170";648605.1875;6132573.5;16.14304;TRUE
"171";648604.5;6132573;16.14074;TRUE
"172";648603.4375;6132573;16.37148;TRUE
"173";648602.5;6132572;16.38764;TRUE
"174";648601.6875;6132571.5;15.77287;TRUE
"175";648601.125;6132569;13.97166;TRUE
"176";648600.875;6132570.5;15.05708;TRUE
"177";648605.9375;6132574.5;16.39642;TRUE
"178";648600;6132566.5;12.88226;TRUE
"179";648600;6132567;12.97367;TRUE
"180";648598.25;6132564.5;12.66333;TRUE
"181";648600.875;6132561;14.36125;TRUE
"182";648599.875;6132561.5;13.84292;TRUE
"183";648601.8125;6132561;14.61509;TRUE
"184";648598.9375;6132561.5;13.12318;TRUE
"185";648600.125;6132569;14.14057;TRUE
"186";648599.875;6132568.5;13.49921;TRUE
"187";648613.3125;6132564;10.09881;TRUE
"188";648612.5;6132563.5;10.33114;TRUE
"189";648611.5625;6132563;10.86937;TRUE
"190";648610.0625;6132560.5;13.2898;TRUE
"191";648611.3125;6132560.5;12.48692;TRUE
"192";648611;6132560;13.02416;TRUE
"193";648612.6875;6132562;11.17213;TRUE
"194";648612.3125;6132560.5;12.09897;TRUE
"195";648612.5;6132562.5;10.9452;TRUE
"196";648609.5625;6132559;14.84278;TRUE
"197";648604.6875;6132559;17.55659;TRUE
"198";648605.625;6132558.5;17.35005;TRUE
"199";648603.75;6132559;17.39544;TRUE
"200";648606.625;6132558.5;17.18099;TRUE
"201";648602.75;6132559.5;17.04888;TRUE
"202";648607.5625;6132558;17.03632;TRUE
"203";648601.8125;6132559.5;16.50632;TRUE
"204";648608.5625;6132558;16.6781;TRUE
"205";648614.375;6132564.5;9.90816;TRUE
"206";648614.5625;6132572;10.44518;TRUE
"207";648614.3125;6132571;10.42789;TRUE
"208";648615;6132570;10.28795;TRUE
"209";648615.1875;6132569;10.03892;TRUE
"210";648615.25;6132568.5;9.73143;TRUE
"211";648615;6132567;9.56181;TRUE
"212";648615.375;6132566.5;9.48521;TRUE
