"x";"y";"ECa";"optional"
"1578";507746.71875;6082881;2.74893;TRUE
"1579";507748.125;6082881;2.59256;TRUE
"1580";507750.0625;6082880;2.72896;TRUE
"1581";507748.3125;6082881;2.6284;TRUE
"1582";507692.8125;6082886;3.07257;TRUE
"1583";507692.375;6082886;3.09198;TRUE
"1584";507690.71875;6082885.5;3.12556;TRUE
"1585";507698.25;6082886.5;2.80381;TRUE
"1586";507697;6082887;2.90516;TRUE
"1587";507696.1875;6082887;2.92384;TRUE
"1588";507695;6082887;2.98325;TRUE
"1589";507694.28125;6082887;2.93528;TRUE
"1590";507693.03125;6082887;2.9928;TRUE
"1591";507688.71875;6082885.5;3.02007;TRUE
"1592";507688.8125;6082886;3.01698;TRUE
"1593";507688.5;6082885;3.04255;TRUE
"1670";507687;6082884.5;3.10572;TRUE
"1671";507684.90625;6082885;2.96472;TRUE
"1672";507683.09375;6082885.5;2.91147;TRUE
"1673";507685.25;6082885;3.02164;TRUE
"1674";507687.125;6082884.5;3.01993;TRUE
"1675";507687;6082885.5;3.05628;TRUE
"1676";507752.53125;6082886.5;1.95124;TRUE
"1680";507752.71875;6082888.5;1.87505;TRUE
"1681";507751.8125;6082887.5;1.92336;TRUE
"1706";507751.40625;6082884.5;2.18863;TRUE
"1707";507751.5625;6082885.5;2.0633;TRUE
"1708";507751.6875;6082886.5;1.99167;TRUE
"1709";507750.3125;6082882;2.46745;TRUE
"1710";507750.4375;6082883;2.36545;TRUE
"1711";507750.21875;6082881;2.58987;TRUE
"1712";507750.5625;6082884;2.27561;TRUE
"1713";507710.03125;6082885;2.62907;TRUE
"1714";507729.4375;6082887.5;2.90402;TRUE
"1715";507730.71875;6082887;2.78701;TRUE
"1716";507731.34375;6082886.5;2.70133;TRUE
"1717";507732.5625;6082886;2.56622;TRUE
"1718";507732.84375;6082885.5;2.49277;TRUE
"1719";507722.3125;6082889;3.36227;TRUE
"1720";507716;6082887;2.48557;TRUE
"1721";507716.8125;6082887.5;2.53756;TRUE
"1722";507718;6082888;2.72517;TRUE
"1723";507718.8125;6082889;2.78085;TRUE
"1724";507719.84375;6082888.5;3.07445;TRUE
"1725";507720.59375;6082889;3.21842;TRUE
"1726";507721.625;6082889;3.29516;TRUE
"1727";507714.84375;6082887;2.29421;TRUE
"1728";507714.25;6082886.5;2.30659;TRUE
"1729";507712.15625;6082886;2.38351;TRUE
"1730";507712.65625;6082886.5;2.31214;TRUE
"1731";507710.34375;6082886;2.36731;TRUE
"1732";507724.25;6082888.5;3.52206;TRUE
"1733";507725.4375;6082888;3.492;TRUE
"1734";507725.8125;6082888;3.51526;TRUE
"1735";507723.5625;6082889;3.3994;TRUE
"1736";507727;6082888;3.48797;TRUE
"1737";507727.65625;6082888.5;3.33157;TRUE
"1738";507728.71875;6082888;3.00859;TRUE
