XUTM,YUTM,EC 0-0.25 m
507706.84375,6082907.50000,2.07479
507705.90625,6082907.00000,2.06203
507707.81250,6082907.00000,2.06507
507704.90625,6082907.00000,2.06772
507708.18750,6082906.50000,2.00103
507708.65625,6082905.50000,2.00505
507703.06250,6082908.00000,2.16571
507702.18750,6082909.00000,2.21888
507704.18750,6082908.00000,2.12625
507705.00000,6082908.00000,2.05822
507701.25000,6082908.50000,2.27453
507700.21875,6082908.50000,2.40182
507699.18750,6082908.00000,2.45570
507699.28125,6082909.00000,2.43475
507698.31250,6082909.00000,2.42765
507696.40625,6082910.00000,2.43580
507695.46875,6082910.50000,2.45801
507697.31250,6082910.00000,2.41449
507692.56250,6082909.50000,2.27371
507694.59375,6082911.00000,2.45110
507693.50000,6082911.50000,2.37617
507692.68750,6082910.50000,2.31863
507691.53125,6082909.50000,2.35459
507690.50000,6082909.00000,2.36537
507689.43750,6082908.00000,2.29591
507688.53125,6082907.50000,2.23773
507687.46875,6082907.00000,2.13051
507686.56250,6082906.50000,2.07892
507685.46875,6082906.00000,2.00395
507684.21875,6082905.50000,1.86592
507669.40625,6082901.00000,1.94607
507670.46875,6082901.50000,1.85536
507668.53125,6082901.50000,1.98546
507674.43750,6082903.00000,1.59898
507673.56250,6082903.00000,1.67270
507672.53125,6082902.50000,1.72959
507671.46875,6082902.00000,1.74276
507678.59375,6082905.00000,1.77906
507677.43750,6082905.00000,1.67997
507676.65625,6082905.00000,1.64870
507675.56250,6082904.50000,1.60556
507674.62500,6082904.50000,1.68079
507657.96875,6082902.00000,2.73428
507657.15625,6082902.50000,2.80603
507656.09375,6082902.00000,2.79285
507655.21875,6082901.00000,2.85764
507654.06250,6082901.00000,2.79420
507653.31250,6082903.00000,2.79412
507654.15625,6082902.00000,2.70353
507651.56250,6082902.00000,2.81238
507652.28125,6082903.00000,2.84225
507650.43750,6082902.00000,2.79271
507667.68750,6082902.50000,2.11365
507666.75000,6082902.50000,2.18328
507665.84375,6082903.50000,2.27200
507665.09375,6082904.00000,2.35809
507663.96875,6082904.50000,2.44967
507661.96875,6082905.00000,2.45407
507663.06250,6082905.00000,2.43032
507661.12500,6082905.00000,2.49807
507658.06250,6082903.00000,2.74281
507660.06250,6082904.50000,2.50316
507659.28125,6082904.50000,2.61792
507658.15625,6082904.00000,2.74384
507648.43750,6082902.50000,2.72098
507647.78125,6082903.00000,2.73929
507649.56250,6082902.50000,2.76615
507615.46875,6082898.00000,0.99032
507617.62500,6082898.00000,1.00796
507619.40625,6082897.50000,1.05905
507618.56250,6082898.50000,1.03144
507620.68750,6082898.00000,1.07633
507621.18750,6082897.50000,1.13055
507622.15625,6082898.50000,1.15637
507622.21875,6082899.50000,1.16404
507623.25000,6082900.00000,1.21270
507631.62500,6082900.50000,2.22818
507631.00000,6082901.00000,1.84397
507632.68750,6082901.00000,2.41330
507629.59375,6082901.50000,1.51534
507628.31250,6082901.50000,1.37975
507627.31250,6082900.50000,1.35049
507625.96875,6082899.50000,1.35309
507625.96875,6082900.00000,1.33558
507624.50000,6082900.00000,1.29206
507633.46875,6082901.50000,2.53980
507634.43750,6082902.00000,2.65395
507638.21875,6082902.00000,2.51375
507637.56250,6082903.00000,2.60983
507636.40625,6082903.00000,2.67729
507635.37500,6082902.00000,2.76428
507641.21875,6082904.00000,2.50020
507640.53125,6082903.50000,2.52839
507639.34375,6082902.50000,2.56157
507643.28125,6082904.50000,2.61139
507642.34375,6082904.50000,2.59737
507645.12500,6082903.50000,2.60938
507645.18750,6082904.50000,2.64860
507644.43750,6082905.00000,2.63353
507646.96875,6082904.00000,2.81502
507646.31250,6082904.50000,2.78598
507681.31250,6082905.50000,1.74538
507682.31250,6082906.00000,1.79361
507683.31250,6082906.00000,1.85243
507679.40625,6082906.00000,1.76131
507680.59375,6082907.00000,1.81469
507678.68750,6082906.00000,1.77132
507737.34375,6082907.50000,2.42217
507737.40625,6082908.50000,2.44562
507737.50000,6082909.50000,2.38880
507737.62500,6082910.50000,2.24224
507737.81250,6082912.50000,2.13659
507737.71875,6082911.50000,2.17487
507738.68750,6082914.00000,2.05729
507737.90625,6082913.50000,2.07014
507738.78125,6082915.00000,1.99083
507739.93750,6082915.50000,1.95160
507740.84375,6082916.00000,1.87467
507742.09375,6082917.50000,1.77876
507740.93750,6082917.00000,1.80473
507744.09375,6082919.50000,1.68865
507744.18750,6082920.50000,1.71288
507742.93750,6082919.00000,1.77621
507744.37500,6082922.50000,1.78503
507745.15625,6082922.50000,1.79253
507746.40625,6082923.50000,1.87730
507741.09375,6082918.50000,1.80866
507747.34375,6082925.00000,1.95253
507755.21875,6082931.50000,1.83296
507754.25000,6082931.00000,1.85204
507753.18750,6082931.00000,1.87506
507752.37500,6082930.50000,1.95708
507755.31250,6082932.50000,1.81322
507763.31250,6082939.00000,2.58351
507763.43750,6082940.00000,2.58082
507762.56250,6082939.00000,2.57597
507764.68750,6082942.00000,2.62154
507765.53125,6082943.50000,2.57693
507766.46875,6082943.50000,2.46971
507763.62500,6082942.00000,2.63460
507763.53125,6082941.00000,2.61875
507761.53125,6082938.50000,2.50310
507760.46875,6082936.50000,2.42254
507760.65625,6082938.00000,2.44368
507758.25000,6082934.50000,2.03983
507759.34375,6082935.50000,2.24188
507758.37500,6082935.50000,2.10641
507757.37500,6082934.50000,1.97318
507756.65625,6082934.50000,1.91944
507755.43750,6082933.50000,1.82351
507755.53125,6082934.50000,1.84934
507748.46875,6082926.00000,2.07429
507748.56250,6082927.00000,2.12403
507749.28125,6082927.00000,2.13796
507749.37500,6082928.00000,2.14935
507750.43750,6082928.00000,2.05758
507751.43750,6082930.50000,1.99144
507750.53125,6082929.00000,2.03355
507735.37500,6082908.00000,2.34056
507734.59375,6082908.50000,2.41322
507736.40625,6082908.00000,2.33112
507725.34375,6082910.00000,2.25942
507724.68750,6082911.00000,2.14853
507723.62500,6082910.50000,2.30655
507720.93750,6082909.00000,2.38363
507721.81250,6082910.00000,2.42831
507722.81250,6082910.50000,2.32061
507717.96875,6082909.00000,2.16112
507719.00000,6082909.00000,2.18273
507719.75000,6082909.50000,2.15766
507715.93750,6082907.50000,2.03913
507717.18750,6082909.00000,2.16713
507716.03125,6082908.50000,2.09252
507709.50000,6082905.50000,1.92704
507710.00000,6082905.50000,1.90664
507710.09375,6082906.50000,1.93619
507711.34375,6082908.50000,1.94938
507712.12500,6082908.50000,1.92897
507713.21875,6082909.50000,2.03346
507714.12500,6082908.00000,2.03081
507715.25000,6082908.00000,2.04154
507710.81250,6082907.50000,1.97789
507729.96875,6082908.50000,2.43145
507727.40625,6082910.00000,2.17834
507728.34375,6082909.00000,2.26451
507728.90625,6082909.00000,2.39841
507725.43750,6082911.00000,2.12422
507726.71875,6082911.50000,2.12254
507731.87500,6082908.00000,2.49485
507732.81250,6082908.50000,2.58312
507730.84375,6082908.50000,2.50246
507733.75000,6082909.00000,2.49329
507709.59375,6082906.50000,1.95217
507709.25000,6082906.50000,1.94866
507706.93750,6082908.50000,2.10151
507706.03125,6082908.50000,2.08640
507707.93750,6082908.00000,2.09002
507708.31250,6082907.50000,2.03127
507708.75000,6082907.00000,2.04354
507703.15625,6082909.00000,2.16938
507701.34375,6082909.50000,2.22077
507702.28125,6082910.00000,2.18998
507704.34375,6082910.00000,2.14914
507705.18750,6082910.00000,2.18257
507700.37500,6082910.00000,2.31313
507699.37500,6082910.00000,2.37438
507698.53125,6082911.00000,2.37344
507696.50000,6082911.00000,2.41991
507695.65625,6082912.00000,2.45110
507697.43750,6082911.50000,2.38962
507694.65625,6082912.00000,2.45874
507693.59375,6082912.50000,2.35748
507692.78125,6082911.50000,2.35035
507691.62500,6082910.50000,2.39534
507690.65625,6082910.50000,2.41018
507689.53125,6082909.00000,2.35746
507689.62500,6082910.00000,2.43639
507688.65625,6082908.50000,2.30598
507687.56250,6082908.00000,2.20588
507686.65625,6082907.50000,2.14198
507685.56250,6082907.00000,2.06222
507684.31250,6082906.50000,1.94224
507669.50000,6082902.00000,1.96187
507670.56250,6082902.50000,1.87457
507668.62500,6082902.50000,2.01274
507673.68750,6082904.50000,1.75891
507672.71875,6082904.50000,1.83831
507671.56250,6082903.00000,1.81803
507676.71875,6082906.00000,1.70210
507677.59375,6082906.50000,1.71572
507675.71875,6082906.00000,1.67988
507674.71875,6082905.50000,1.72409
507673.81250,6082905.50000,1.80611
507657.25000,6082903.50000,2.85389
507656.21875,6082903.50000,2.82550
507655.31250,6082902.00000,2.76871
507655.37500,6082903.00000,2.75756
507653.37500,6082904.00000,2.87390
507654.37500,6082904.00000,2.79221
507650.50000,6082903.00000,2.80578
507651.75000,6082904.00000,2.95738
507667.78125,6082903.50000,2.10923
507666.87500,6082903.50000,2.13302
507665.96875,6082904.50000,2.24693
507666.06250,6082905.50000,2.28163
507665.25000,6082906.00000,2.34135
507664.09375,6082905.50000,2.41447
507662.06250,6082906.00000,2.44512
507663.15625,6082906.00000,2.40704
507660.15625,6082905.50000,2.55409
507661.28125,6082906.50000,2.50034
507659.37500,6082905.50000,2.64367
507658.31250,6082906.00000,2.73318
507657.40625,6082905.00000,2.87225
507648.56250,6082903.50000,2.76669
507649.68750,6082903.50000,2.82316
507615.56250,6082899.00000,0.97154
507617.68750,6082899.00000,0.99517
507619.46875,6082898.50000,1.04733
507618.65625,6082899.50000,1.00387
507620.75000,6082899.00000,1.09040
507621.37500,6082899.50000,1.11022
507622.28125,6082900.50000,1.17192
507621.46875,6082900.50000,1.12207
507623.31250,6082901.00000,1.18176
507624.59375,6082901.00000,1.23893
507631.71875,6082901.50000,2.15574
507631.06250,6082902.00000,1.78854
507632.78125,6082902.00000,2.33969
507629.68750,6082902.50000,1.46030
507628.40625,6082902.50000,1.31671
507627.46875,6082902.00000,1.25062
507626.03125,6082900.50000,1.32052
507626.06250,6082901.00000,1.27302
507633.56250,6082902.50000,2.48752
507634.53125,6082903.00000,2.62454
507638.31250,6082903.00000,2.50637
507637.65625,6082904.00000,2.58643
507636.50000,6082904.00000,2.67810
507635.46875,6082903.00000,2.75240
507641.31250,6082905.00000,2.52267
507640.68750,6082905.50000,2.56268
507639.43750,6082903.50000,2.54989
507639.53125,6082905.00000,2.56938
507643.37500,6082905.50000,2.66641
507642.53125,6082906.50000,2.73105
507641.40625,6082906.00000,2.59140
507645.28125,6082905.50000,2.74651
507644.53125,6082906.00000,2.74170
507647.93750,6082904.50000,2.86107
507647.09375,6082905.00000,2.85274
507646.40625,6082905.50000,2.85032
507681.40625,6082906.50000,1.75897
507682.40625,6082907.00000,1.82258
507683.46875,6082908.00000,1.93830
507679.50000,6082907.00000,1.79732
507680.68750,6082908.00000,1.86187
507681.50000,6082907.50000,1.79931
507679.59375,6082908.00000,1.86225
507678.81250,6082907.50000,1.80811
507736.59375,6082910.00000,2.25203
507736.68750,6082911.00000,2.11447
507736.84375,6082913.00000,2.09024
507738.03125,6082914.50000,2.00384
507736.93750,6082914.00000,2.01471
507738.12500,6082915.50000,1.94050
507738.93750,6082916.50000,1.89687
507740.06250,6082916.50000,1.90468
507740.21875,6082918.00000,1.82741
507743.12500,6082920.50000,1.80939
507743.18750,6082921.50000,1.80763
507742.28125,6082919.50000,1.78009
507743.28125,6082922.50000,1.80535
507744.46875,6082923.50000,1.77839
507745.25000,6082923.50000,1.79533
507746.46875,6082924.50000,1.88935
507741.18750,6082919.50000,1.81102
507740.31250,6082919.00000,1.79989
507747.43750,6082926.00000,1.99221
507746.59375,6082925.50000,1.90994
507754.43750,6082933.00000,1.85011
507753.28125,6082932.00000,1.78501
507752.53125,6082932.00000,1.98638
507751.53125,6082931.50000,2.03884
507762.68750,6082940.00000,2.59932
507762.78125,6082941.00000,2.55507
507761.71875,6082940.50000,2.48128
507764.90625,6082944.00000,2.59973
507763.78125,6082943.50000,2.59343
507765.62500,6082944.50000,2.54562
507766.59375,6082944.50000,2.44488
507766.78125,6082946.50000,2.48038
507762.87500,6082942.00000,2.53034
507760.78125,6082939.00000,2.44199
507759.43750,6082936.50000,2.25454
507759.56250,6082938.00000,2.32284
507759.65625,6082939.00000,2.32488
507757.50000,6082935.50000,2.02484
507758.53125,6082937.50000,2.21570
507757.59375,6082936.50000,2.07735
507756.75000,6082935.50000,1.98255
507755.62500,6082935.50000,1.90533
507754.53125,6082934.00000,1.92276
507754.65625,6082935.00000,1.96096
507747.56250,6082927.00000,2.03076
507748.65625,6082928.00000,2.14288
507749.46875,6082929.00000,2.11287
507750.71875,6082931.00000,2.07371
507749.56250,6082930.00000,2.11010
507735.56250,6082910.00000,2.19200
507734.65625,6082909.50000,2.35432
507724.78125,6082912.00000,2.11610
507722.90625,6082911.50000,2.26396
507723.81250,6082912.50000,2.20494
507721.00000,6082910.00000,2.28629
507721.96875,6082911.50000,2.34908
507717.28125,6082910.00000,2.18756
507718.06250,6082910.00000,2.15992
507719.84375,6082910.50000,2.07355
507716.18750,6082910.50000,2.15239
507715.34375,6082909.00000,2.09585
507715.43750,6082910.00000,2.13686
507709.71875,6082907.50000,1.98031
507710.90625,6082908.50000,2.00922
507710.96875,6082909.50000,1.97543
507712.21875,6082909.50000,1.96986
507713.28125,6082910.50000,2.09707
507714.28125,6082910.00000,2.10449
507710.28125,6082908.50000,1.90843
507709.81250,6082908.50000,1.99352
507730.09375,6082909.50000,2.30323
507728.43750,6082910.00000,2.12353
507727.50000,6082911.00000,2.03584
507729.00000,6082910.00000,2.23862
507725.56250,6082912.00000,2.07776
507726.81250,6082912.50000,2.04457
507732.03125,6082910.00000,2.41278
507732.87500,6082909.50000,2.58522
507730.93750,6082909.50000,2.45056
507709.37500,6082907.50000,1.96767
507708.03125,6082909.00000,2.09837
507706.21875,6082910.00000,2.18987
507707.15625,6082910.50000,2.14243
507708.84375,6082908.00000,2.04758
507708.43750,6082908.50000,2.03388
507703.25000,6082910.00000,2.16240
507701.46875,6082910.50000,2.20877
507702.37500,6082911.00000,2.18271
507704.40625,6082911.00000,2.17456
507705.31250,6082911.00000,2.23414
507699.46875,6082911.00000,2.33753
507700.56250,6082912.00000,2.26032
507699.59375,6082912.00000,2.29475
507698.65625,6082912.00000,2.37719
507696.59375,6082912.00000,2.41056
507695.78125,6082913.50000,2.44577
507696.71875,6082913.00000,2.40361
507694.75000,6082913.50000,2.40200
507697.53125,6082912.50000,2.40264
507692.90625,6082912.50000,2.32446
507693.78125,6082914.00000,2.27628
507691.78125,6082912.50000,2.39302
507690.75000,6082911.50000,2.40951
507689.71875,6082911.00000,2.47570
507688.75000,6082909.50000,2.35522
507688.87500,6082910.50000,2.43002
507687.75000,6082910.00000,2.38971
507686.81250,6082909.50000,2.34135
507685.65625,6082908.00000,2.08575
507685.75000,6082909.00000,2.13226
507684.43750,6082907.50000,2.01939
507669.68750,6082903.50000,1.96041
507668.78125,6082904.00000,2.01510
507672.81250,6082905.50000,1.87130
507671.65625,6082904.00000,1.84526
507671.78125,6082905.00000,1.87044
507670.75000,6082904.50000,1.91357
507675.81250,6082907.00000,1.70637
507677.68750,6082907.50000,1.73391
507676.90625,6082907.50000,1.78385
507674.81250,6082907.00000,1.76159
507673.90625,6082906.50000,1.84220
507672.93750,6082906.50000,1.90357
507656.34375,6082904.50000,2.89458
507655.56250,6082905.00000,2.91637
507652.43750,6082904.50000,3.00979
507653.46875,6082905.00000,2.96097
507654.46875,6082905.00000,2.90127
507650.62500,6082904.00000,2.83417
507651.84375,6082905.00000,3.03085
507650.68750,6082905.00000,2.93243
507667.87500,6082904.50000,2.08382
507667.09375,6082905.50000,2.04178
507666.15625,6082906.50000,2.28602
507665.34375,6082907.50000,2.37040
507664.28125,6082907.50000,2.37562
507662.25000,6082907.50000,2.44096
507663.31250,6082908.00000,2.40317
507660.28125,6082906.50000,2.59496
507659.46875,6082906.50000,2.66540
507661.37500,6082907.50000,2.50086
507660.37500,6082907.50000,2.60989
507658.43750,6082907.00000,2.74594
507657.50000,6082906.00000,2.85976
507656.43750,6082905.50000,2.90051
507648.65625,6082904.50000,2.79660
507649.78125,6082905.00000,2.91939
507615.71875,6082901.00000,0.88231
507617.75000,6082900.00000,0.97542
507619.56250,6082900.00000,1.02902
507618.78125,6082900.50000,0.99778
507620.81250,6082900.00000,1.07781
507622.37500,6082901.50000,1.14040
507620.93750,6082901.50000,1.07032
507623.40625,6082902.00000,1.13815
507624.68750,6082902.00000,1.18305
507631.81250,6082902.50000,2.09275
507631.12500,6082903.00000,1.73471
507632.84375,6082903.00000,2.28184
507629.78125,6082903.50000,1.41570
507628.53125,6082903.50000,1.31009
507627.56250,6082903.00000,1.21373
507626.09375,6082901.50000,1.24224
507626.18750,6082902.50000,1.19496
507626.18750,6082902.00000,1.12541
507633.68750,6082903.50000,2.47826
507634.62500,6082904.00000,2.66071
507638.37500,6082904.00000,2.46961
507637.75000,6082905.00000,2.55953
507636.59375,6082905.00000,2.67323
507635.56250,6082904.00000,2.77922
507640.81250,6082906.50000,2.61862
507639.62500,6082906.00000,2.58398
507638.46875,6082905.00000,2.46433
507643.50000,6082907.00000,2.77860
507641.50000,6082907.00000,2.71385
507642.75000,6082908.50000,2.91289
507646.53125,6082906.50000,2.91507
507645.43750,6082907.00000,2.84902
507644.68750,6082908.00000,2.89754
507648.03125,6082905.50000,2.90919
507648.75000,6082905.50000,2.90837
507647.18750,6082906.00000,2.89373
507682.53125,6082908.00000,1.85836
507684.53125,6082908.50000,2.06383
507683.56250,6082909.00000,1.95682
507681.59375,6082908.50000,1.86134
507680.81250,6082909.00000,1.90388
507679.75000,6082909.50000,1.91734
507678.90625,6082908.50000,1.87011
507677.78125,6082908.50000,1.80868
507735.65625,6082911.00000,2.10359
507735.75000,6082912.00000,2.02719
507735.87500,6082913.00000,1.96387
507737.06250,6082915.00000,1.96756
507736.03125,6082915.00000,1.85297
507738.21875,6082916.50000,1.88852
507737.15625,6082916.00000,1.88708
507738.31250,6082917.50000,1.82760
507739.03125,6082917.50000,1.84710
507739.12500,6082918.50000,1.81339
507742.43750,6082921.50000,1.75525
507741.28125,6082920.50000,1.79907
507742.59375,6082923.00000,1.79724
507742.68750,6082924.00000,1.81213
507743.46875,6082924.50000,1.79236
507744.53125,6082924.50000,1.76888
507745.40625,6082925.00000,1.77673
507740.40625,6082920.00000,1.79313
507739.28125,6082920.50000,1.77749
507738.50000,6082919.50000,1.75227
507745.50000,6082926.00000,1.84684
507746.78125,6082927.50000,1.95937
507753.40625,6082933.00000,1.90788
507752.62500,6082933.00000,2.06987
507751.62500,6082932.50000,2.08589
507750.81250,6082932.00000,2.10737
507761.81250,6082941.50000,2.47769
507760.90625,6082940.00000,2.42338
507761.00000,6082941.00000,2.38964
507763.87500,6082944.50000,2.54403
507765.00000,6082945.00000,2.58119
507763.06250,6082944.00000,2.46507
507765.71875,6082945.50000,2.53633
507766.87500,6082947.50000,2.49037
507765.81250,6082946.50000,2.52542
507765.90625,6082947.50000,2.51886
507762.03125,6082943.50000,2.37054
507759.75000,6082940.00000,2.30805
507758.65625,6082938.50000,2.22901
507758.78125,6082939.50000,2.22320
507757.68750,6082937.50000,2.13423
507756.93750,6082937.50000,2.10739
507755.78125,6082937.00000,2.00908
507754.84375,6082936.50000,2.01135
507753.59375,6082935.00000,2.01288
507752.75000,6082934.00000,2.10991
507753.78125,6082936.50000,2.16619
507747.71875,6082928.50000,1.97240
507748.84375,6082930.00000,2.05771
507749.65625,6082931.00000,2.12168
507749.75000,6082932.00000,2.10044
507748.93750,6082931.00000,2.09007
507734.84375,6082911.50000,2.12242
507733.93750,6082911.00000,2.21142
507725.65625,6082913.00000,2.07853
507724.93750,6082913.50000,2.10708
507722.96875,6082912.50000,2.22901
507723.90625,6082913.50000,2.17943
507721.15625,6082912.00000,2.19412
507722.03125,6082912.50000,2.23217
507717.37500,6082911.00000,2.17324
507718.12500,6082911.00000,2.14165
507719.18750,6082911.00000,2.08440
507719.96875,6082912.00000,2.07547
507716.28125,6082911.50000,2.17847
507715.53125,6082911.00000,2.17155
507714.34375,6082911.00000,2.17829
507711.53125,6082910.50000,2.00379
507710.40625,6082909.50000,1.94525
507711.06250,6082910.50000,2.00028
507712.31250,6082910.50000,2.01766
507713.40625,6082911.50000,2.12849
507709.90625,6082909.50000,1.98254
507709.56250,6082909.50000,1.95426
507730.18750,6082910.50000,2.15944
507729.09375,6082911.00000,2.07228
507727.65625,6082912.50000,1.91205
507728.59375,6082912.00000,1.93744
507726.93750,6082913.50000,1.97444
507732.09375,6082911.00000,2.26385
507731.03125,6082910.50000,2.25753
507733.00000,6082910.50000,2.46207
507708.53125,6082909.50000,2.05250
507708.12500,6082910.00000,2.11799
507706.31250,6082911.50000,2.21285
507708.21875,6082911.00000,2.15566
507707.25000,6082911.50000,2.18856
507709.00000,6082909.50000,2.02791
507703.34375,6082911.00000,2.16311
507701.56250,6082911.50000,2.19926
507702.50000,6082912.00000,2.16856
507704.43750,6082912.00000,2.19501
507705.37500,6082912.00000,2.25970
507701.65625,6082912.50000,2.18341
507699.68750,6082913.00000,2.30960
507700.71875,6082914.00000,2.26414
507698.75000,6082913.00000,2.39026
507695.87500,6082914.50000,2.42018
507696.87500,6082914.50000,2.37273
507697.65625,6082913.50000,2.40953
507694.90625,6082915.00000,2.28815
507691.87500,6082913.50000,2.32405
507693.87500,6082915.00000,2.20789
507693.12500,6082914.50000,2.22267
507690.84375,6082912.50000,2.38023
507689.84375,6082912.00000,2.47248
507688.96875,6082911.50000,2.46776
507687.84375,6082911.00000,2.46514
507686.90625,6082910.50000,2.40987
507685.84375,6082910.00000,2.17144
507684.62500,6082909.50000,2.11977
507669.78125,6082904.50000,1.96936
507668.87500,6082905.00000,1.99618
507671.90625,6082906.50000,1.89598
507670.84375,6082905.50000,1.92133
507675.93750,6082908.00000,1.74077
507677.00000,6082908.50000,1.81889
507675.03125,6082909.00000,1.81093
507674.06250,6082908.50000,1.86921
507673.15625,6082908.50000,1.91269
507672.03125,6082907.50000,1.89607
507655.65625,6082906.00000,3.02334
507654.56250,6082906.00000,3.05158
507652.53125,6082905.50000,3.11487
507653.59375,6082906.50000,3.19180
507651.96875,6082906.00000,3.10358
507650.87500,6082906.50000,3.04212
507649.87500,6082906.00000,2.98069
507668.03125,6082906.00000,2.08087
507667.18750,6082906.50000,2.06393
507666.25000,6082907.50000,2.26182
507665.46875,6082908.50000,2.38581
507664.37500,6082908.50000,2.38431
507662.34375,6082908.50000,2.44102
507661.46875,6082908.50000,2.51304
507663.40625,6082909.00000,2.41368
507659.56250,6082907.50000,2.68003
507660.53125,6082909.00000,2.62891
507659.65625,6082908.50000,2.69018
507658.53125,6082908.00000,2.74073
507657.59375,6082907.00000,2.88286
507656.59375,6082907.00000,2.87189
507655.75000,6082907.00000,3.08192
507615.81250,6082902.00000,0.87186
507617.84375,6082901.00000,0.94432
507619.62500,6082901.00000,1.01743
507618.90625,6082902.00000,0.96312
507622.46875,6082902.50000,1.11410
507621.62500,6082902.50000,1.08548
507620.96875,6082902.50000,1.04599
507619.71875,6082902.00000,0.99373
507623.50000,6082903.00000,1.10522
507624.78125,6082903.00000,1.13938
507631.87500,6082903.50000,1.98151
507631.21875,6082904.00000,1.65923
507632.90625,6082904.00000,2.25610
507629.87500,6082904.50000,1.39275
507628.62500,6082904.00000,1.29632
507627.65625,6082904.00000,1.19715
507626.34375,6082903.00000,1.16449
507626.46875,6082904.00000,1.18129
507626.28125,6082903.50000,1.17896
507633.78125,6082904.50000,2.52222
507634.71875,6082905.00000,2.77696
507637.84375,6082906.00000,2.56358
507635.68750,6082905.00000,2.74144
507636.78125,6082907.00000,2.63535
507635.78125,6082906.00000,2.64947
507640.90625,6082907.50000,2.67612
507639.81250,6082908.00000,2.56450
507638.65625,6082907.00000,2.47084
507643.59375,6082908.00000,2.87730
507641.65625,6082908.50000,2.85779
507643.68750,6082909.00000,2.97722
507642.96875,6082910.50000,3.05998
507641.78125,6082909.50000,2.90393
507647.37500,6082908.00000,3.01989
507646.62500,6082908.00000,3.00168
507645.53125,6082908.00000,2.91143
507644.78125,6082909.00000,2.96004
507648.12500,6082906.50000,3.01524
507648.90625,6082907.00000,3.08303
507682.71875,6082910.00000,1.90231
507683.65625,6082910.00000,1.99737
507681.81250,6082910.50000,1.95259
507681.00000,6082911.00000,2.00164
507679.81250,6082910.50000,1.94386
507678.96875,6082909.50000,1.92467
507677.09375,6082909.50000,1.83113
507677.93750,6082910.50000,1.86285
507734.93750,6082912.50000,2.00734
507735.03125,6082913.50000,1.95904
507736.15625,6082916.00000,1.82291
507735.18750,6082915.00000,1.83125
507737.34375,6082918.00000,1.78093
507736.25000,6082917.00000,1.77482
507738.40625,6082918.50000,1.77201
507741.40625,6082922.00000,1.78956
507740.62500,6082922.00000,1.82207
507741.50000,6082923.00000,1.80569
507741.56250,6082924.00000,1.81371
507742.75000,6082925.00000,1.82389
507743.59375,6082925.50000,1.80427
507744.62500,6082925.50000,1.80130
507739.40625,6082921.50000,1.77042
507738.59375,6082920.50000,1.73893
507737.43750,6082919.00000,1.75274
507737.50000,6082920.00000,1.71895
507744.75000,6082926.50000,1.84966
507745.59375,6082927.00000,1.86415
507746.84375,6082928.50000,1.94367
507745.75000,6082929.00000,1.87030
507751.71875,6082933.50000,2.16672
507750.87500,6082933.00000,2.17036
507749.84375,6082933.00000,2.15413
507761.21875,6082943.00000,2.25430
507759.84375,6082941.00000,2.29012
507759.93750,6082942.00000,2.26201
507763.15625,6082945.00000,2.47203
507763.96875,6082945.50000,2.54729
507765.09375,6082946.00000,2.59050
507762.09375,6082944.50000,2.35025
507767.03125,6082949.50000,2.61361
507766.03125,6082948.50000,2.57622
507765.18750,6082947.00000,2.56321
507765.28125,6082948.00000,2.58156
507761.34375,6082944.50000,2.26992
507758.90625,6082940.50000,2.19598
507757.78125,6082938.50000,2.15669
507757.87500,6082939.50000,2.16433
507755.87500,6082938.00000,2.07434
507755.96875,6082939.00000,2.10984
507754.96875,6082937.50000,2.10669
507752.90625,6082935.50000,2.26887
507751.81250,6082934.50000,2.23152
507753.00000,6082936.50000,2.30081
507753.09375,6082937.50000,2.28876
507747.81250,6082929.50000,1.93529
507746.93750,6082929.50000,1.91274
507747.90625,6082930.50000,1.95966
507749.03125,6082932.00000,2.12199
507748.03125,6082932.50000,2.04684
507734.03125,6082912.00000,2.04786
507733.15625,6082912.50000,2.05274
507725.71875,6082914.00000,2.05762
507725.03125,6082914.50000,2.03187
507724.00000,6082914.50000,2.12952
507723.06250,6082913.50000,2.23979
507721.25000,6082913.00000,2.14762
507722.09375,6082913.50000,2.19403
507717.43750,6082912.00000,2.12235
507718.21875,6082912.00000,2.10465
507719.31250,6082912.00000,2.08264
507720.03125,6082913.00000,2.09442
507719.40625,6082913.00000,2.08864
507715.62500,6082912.00000,2.20091
507716.37500,6082912.50000,2.18313
507714.43750,6082912.00000,2.20985
507711.65625,6082911.50000,2.04370
507710.50000,6082910.50000,1.97328
507710.00000,6082910.50000,2.00984
507711.15625,6082911.50000,2.06040
507712.43750,6082911.50000,2.01235
507713.59375,6082913.50000,2.18962
507709.65625,6082910.50000,1.97856
507730.28125,6082911.50000,2.05821
507729.18750,6082912.00000,1.98411
507727.75000,6082913.50000,1.88834
507728.68750,6082913.00000,1.87136
507729.25000,6082913.00000,1.90018
507725.81250,6082915.00000,2.01337
507727.09375,6082915.00000,1.95466
507727.84375,6082914.50000,1.86397
507732.18750,6082912.00000,2.10580
507731.15625,6082912.00000,2.06164
507708.62500,6082910.50000,2.03379
507706.40625,6082912.50000,2.22518
507708.75000,6082911.50000,2.08667
507708.31250,6082912.00000,2.21534
507707.37500,6082912.50000,2.23466
507709.12500,6082910.50000,2.06035
507703.43750,6082912.00000,2.17641
507702.59375,6082913.00000,2.16620
507704.59375,6082914.00000,2.21798
507705.56250,6082914.00000,2.23705
