XUTM,YUTM,EC 0-0.25 m
535138.25000,6247891.50000,2.23431
535135.31250,6247891.00000,2.18977
535132.50000,6247890.00000,2.26300
535156.56250,6247913.50000,4.65027
535150.18750,6247911.50000,3.05595
535145.43750,6247910.00000,2.64107
535140.81250,6247909.00000,2.29521
535136.18750,6247907.50000,2.08351
535129.62500,6247889.00000,2.42838
535119.25000,6247855.00000,4.53493
535122.25000,6247863.50000,4.40013
535119.37500,6247862.50000,4.56735
535126.06250,6247871.00000,3.90093
535123.12500,6247870.50000,4.13856
535074.43750,6247831.50000,5.47745
535071.50000,6247830.50000,5.80765
535068.62500,6247829.50000,5.96307
535065.75000,6247829.00000,5.95140
535062.93750,6247828.00000,5.73309
535060.06250,6247820.00000,5.59467
535060.00000,6247813.00000,5.59318
535060.06250,6247827.00000,5.45307
535057.12500,6247812.00000,5.09248
535054.25000,6247811.00000,4.77325
535056.87500,6247801.50000,4.33311
535057.75000,6247796.00000,4.03784
535054.68750,6247788.00000,3.37557
535054.87500,6247795.50000,3.81067
535051.81250,6247787.00000,3.09520
535047.75000,6247774.50000,3.20978
535042.87500,6247773.00000,3.12813
535049.00000,6247786.00000,2.98913
535046.12500,6247785.00000,2.95966
534997.18750,6247746.50000,5.23190
534996.43750,6247743.00000,5.38485
535008.06250,6247750.00000,4.40598
535003.12500,6247756.00000,4.54079
535000.25000,6247755.00000,4.74730
534997.37500,6247754.50000,4.86593
535011.68750,6247747.50000,4.45934
535014.56250,6247748.50000,4.30852
535019.56250,6247750.00000,4.11820
535038.37500,6247759.50000,3.66925
535038.62500,6247766.50000,3.14274
535040.00000,6247772.50000,3.11581
535035.00000,6247754.50000,3.88175
535035.50000,6247758.50000,3.79471
535029.81250,6247756.50000,3.88397
535026.56250,6247752.00000,4.00342
535032.68750,6247757.50000,3.86224
535076.25000,6247841.50000,4.49466
535073.37500,6247841.00000,4.62121
535084.87500,6247852.00000,4.76453
535087.75000,6247853.00000,4.99558
535082.00000,6247851.00000,4.52704
535090.68750,6247853.50000,5.32533
535079.12500,6247850.50000,4.24065
535093.56250,6247854.50000,5.52611
535076.25000,6247849.50000,4.07640
535096.37500,6247855.50000,5.61482
535099.25000,6247856.50000,5.63224
535102.18750,6247857.00000,5.62669
535105.00000,6247858.00000,5.49716
535107.87500,6247859.00000,5.34887
535110.75000,6247860.00000,5.12539
535113.62500,6247860.50000,4.80715
535116.50000,6247861.50000,4.69075
535127.81250,6247881.50000,2.90613
535124.93750,6247880.50000,3.22406
535126.75000,6247888.00000,2.62495
535169.62500,6248005.00000,6.16594
535164.62500,6248003.50000,4.44479
535159.62500,6248002.00000,3.60920
535154.68750,6248000.50000,3.29780
535149.75000,6247999.00000,2.97126
535145.93750,6247998.00000,2.74720
535174.43750,6248006.50000,6.80290
535179.31250,6248008.00000,7.53503
535182.18750,6248009.00000,7.86853
535185.00000,6248009.50000,7.60329
535143.06250,6247997.00000,2.55671
535187.87500,6248010.50000,7.11342
535100.75000,6248040.00000,2.33987
535097.68750,6248047.50000,2.07120
535124.31250,6248000.00000,3.46283
535116.75000,6248014.00000,4.44331
535120.37500,6248007.00000,3.87407
535100.37500,6248026.00000,5.20867
535105.93750,6248019.50000,6.10684
535099.81250,6248031.00000,4.12977
535097.87500,6248039.00000,2.47288
535113.87500,6248013.00000,5.20260
535111.00000,6248012.00000,6.22891
535140.18750,6247996.50000,2.34561
535137.31250,6247995.50000,2.18730
535134.37500,6247994.50000,2.14931
535131.50000,6247994.00000,2.21115
535128.62500,6247993.00000,2.71466
535089.06250,6248052.50000,2.01540
535086.18750,6248051.50000,1.98050
535094.81250,6248046.50000,1.98648
535091.93750,6248045.50000,1.88575
535080.25000,6248057.50000,2.23679
535083.31250,6248051.00000,1.93714
534927.12500,6248109.00000,8.80560
534937.75000,6248111.00000,8.11265
534926.81250,6248109.00000,8.73329
534925.25000,6248106.50000,8.22168
535072.00000,6248057.00000,2.25498
535077.31250,6248057.00000,2.31607
535074.50000,6248056.00000,2.30019
535059.31250,6248061.50000,2.04047
535061.25000,6248057.50000,1.96842
535069.25000,6248056.00000,2.18093
535064.00000,6248054.00000,1.91804
535065.87500,6248053.50000,2.06084
535056.43750,6248062.00000,2.04465
534925.18750,6248141.00000,4.68106
534914.43750,6248137.00000,3.29464
534912.75000,6248134.50000,3.33094
534915.12500,6248137.50000,3.27776
534976.62500,6248263.00000,6.78857
534976.00000,6248257.50000,6.27506
534976.75000,6248270.00000,7.49213
534975.93750,6248276.50000,6.17272
534975.12500,6248270.50000,6.77730
534910.12500,6248133.00000,3.25828
534911.87500,6248126.50000,3.63864
534912.00000,6248118.50000,4.08637
534912.12500,6248111.00000,4.34638
534916.75000,6248103.50000,5.42147
534922.68750,6248097.50000,7.15465
534925.62500,6248098.00000,7.61613
534919.81250,6248096.50000,6.41320
535190.75000,6248011.50000,6.60060
535193.62500,6248012.50000,5.97323
535196.50000,6248013.00000,5.14302
535199.37500,6248014.00000,4.50054
535202.25000,6248015.00000,3.94116
535205.12500,6248015.50000,3.43255
535208.00000,6248016.50000,3.24818
535212.00000,6248024.50000,2.78425
535210.87500,6248017.50000,3.00307
535214.87500,6248025.00000,2.63633
534950.62500,6248274.00000,8.10752
534947.75000,6248273.50000,8.45141
534944.87500,6248272.50000,9.03489
534942.00000,6248271.50000,10.03545
534939.12500,6248271.00000,11.31864
534936.25000,6248270.00000,12.60477
534933.37500,6248269.00000,13.52552
534930.50000,6248268.00000,14.27665
534927.62500,6248267.50000,14.76269
534919.93750,6248271.50000,14.99618
534922.93750,6248266.00000,14.30679
534910.50000,6248276.50000,11.56781
534907.62500,6248275.50000,10.30901
534917.06250,6248271.00000,14.39304
534914.18750,6248270.00000,13.38545
534893.06250,6248286.00000,3.83038
534896.56250,6248279.00000,6.08689
534904.81250,6248275.00000,9.26076
534901.93750,6248274.00000,8.30266
534657.43750,6248874.50000,4.76856
534890.18750,6248285.00000,3.17844
534887.37500,6248284.00000,3.19609
534884.50000,6248283.00000,3.11379
534876.75000,6248289.00000,3.15950
534881.62500,6248282.00000,3.19442
534654.56250,6248873.50000,5.12001
534651.68750,6248872.50000,5.42649
534648.81250,6248871.50000,6.00511
534646.00000,6248871.00000,6.37752
534643.06250,6248870.00000,6.76656
534640.18750,6248869.00000,7.25223
534637.37500,6248868.00000,7.28515
534634.50000,6248867.50000,7.05418
534631.62500,6248866.50000,6.99222
534628.81250,6248865.50000,6.89998
534623.93750,6248852.00000,5.17232
534625.93750,6248864.50000,6.63636
534623.06250,6248863.50000,6.08710
534621.18750,6248851.00000,4.98362
534618.37500,6248849.50000,4.82022
534618.68750,6248837.50000,4.19462
534615.62500,6248848.50000,4.83142
534610.50000,6248845.50000,4.97359
534612.93750,6248847.50000,4.98835
534608.87500,6248843.00000,4.84289
534608.68750,6248840.00000,4.69165
534848.93750,6248280.50000,4.04290
534846.06250,6248279.50000,3.99658
534854.25000,6248282.00000,3.95323
534843.18750,6248278.50000,3.95835
534857.12500,6248283.00000,3.87371
534837.12500,6248277.00000,3.88806
534861.25000,6248284.00000,3.70823
534834.00000,6248276.00000,4.04060
534831.12500,6248275.00000,4.29119
534824.93750,6248273.00000,4.95358
534820.50000,6248272.00000,5.40506
534812.18750,6248276.50000,5.27893
534817.62500,6248271.00000,5.50100
534868.12500,6248286.50000,3.46362
534871.00000,6248287.00000,3.35841
534873.87500,6248288.00000,3.21572
534809.31250,6248276.00000,5.13634
534806.43750,6248275.00000,4.99305
534441.18750,6248446.50000,5.75136
534439.06250,6248452.00000,5.26678
534433.00000,6248450.50000,4.18159
534430.12500,6248449.50000,4.13905
534424.81250,6248452.00000,4.42029
534399.18750,6248444.50000,5.12768
534402.06250,6248445.00000,5.28830
534402.25000,6248447.00000,5.18344
534422.37500,6248453.00000,4.85868
534396.25000,6248443.50000,4.97280
534393.43750,6248445.00000,4.96186
534599.62500,6248839.00000,4.61444
534771.31250,6248314.00000,3.48815
534775.75000,6248307.50000,3.14351
534778.81250,6248300.00000,3.61780
534764.62500,6248327.00000,4.64607
534761.75000,6248326.50000,4.83512
534756.75000,6248333.50000,4.18684
534749.87500,6248339.50000,4.79327
534763.81250,6248319.50000,5.01621
534786.12500,6248293.50000,3.19998
534793.37500,6248287.50000,3.25292
534790.50000,6248287.00000,3.20031
534471.31250,6248423.00000,5.64368
534475.25000,6248424.50000,5.72922
534476.75000,6248429.50000,5.66078
534487.12500,6248445.00000,6.62293
534488.75000,6248442.50000,6.26283
534489.87500,6248440.00000,6.08219
534484.75000,6248433.00000,6.33043
534490.75000,6248433.00000,6.28552
534490.75000,6248436.00000,6.18412
534575.43750,6248477.50000,4.99143
534741.56250,6248347.50000,6.92490
534741.62500,6248345.50000,6.66498
534747.00000,6248338.50000,4.90882
534468.43750,6248422.00000,5.57400
534465.56250,6248421.00000,5.42382
534459.81250,6248419.00000,5.10481
534451.81250,6248426.00000,5.07623
534448.68750,6248432.50000,5.44435
534445.06250,6248440.50000,5.67208
534456.87500,6248418.50000,4.80232
534801.56250,6248273.50000,4.78499
534795.18750,6248280.00000,4.09837
534798.68750,6248272.50000,4.73681
534973.12500,6248275.50000,5.84493
534967.12500,6248273.00000,6.06827
534964.31250,6248272.00000,6.14596
534961.50000,6248271.00000,6.30543
534958.68750,6248270.00000,6.39956
534955.87500,6248269.00000,6.81202
534953.00000,6248268.00000,7.62222
534640.56250,6248892.50000,5.17617
534637.68750,6248891.50000,5.66420
534634.87500,6248890.50000,6.21203
534632.00000,6248890.00000,6.30560
534626.25000,6248888.00000,6.30904
534629.12500,6248889.00000,6.38252
534618.37500,6248897.50000,5.29508
534646.75000,6248883.00000,5.37228
534615.56250,6248896.50000,5.23227
534601.50000,6248905.00000,4.41956
534569.37500,6248941.00000,3.85429
534579.43750,6248931.50000,4.71107
534598.75000,6248904.00000,4.25906
534589.81250,6248911.50000,4.45413
534582.12500,6248924.50000,4.67105
534596.00000,6248903.00000,4.19520
534609.87500,6248895.00000,5.24719
534607.00000,6248894.00000,5.05809
534612.75000,6248895.50000,5.27592
535213.75000,6248018.50000,2.68323
535212.37500,6248011.50000,3.13159
535214.93750,6248004.50000,2.96662
535213.18750,6247987.00000,6.30764
535210.43750,6247994.00000,4.06410
535214.50000,6247978.00000,7.72095
535212.06250,6248003.50000,3.53462
535209.18750,6248003.00000,3.98526
535211.25000,6247969.50000,8.39338
535212.56250,6247962.00000,8.27875
535211.62500,6247977.50000,8.04369
535198.18750,6247958.00000,6.82473
535195.31250,6247957.00000,6.16686
535192.37500,6247956.50000,5.49294
535201.06250,6247958.50000,7.35771
535203.93750,6247959.50000,7.97159
535206.81250,6247960.50000,8.45742
535209.75000,6247961.00000,8.50533
535189.50000,6247955.50000,4.98622
535186.62500,6247954.50000,4.67704
535183.75000,6247954.00000,4.51230
535180.87500,6247953.00000,4.12153
535177.93750,6247952.00000,3.96028
535175.06250,6247951.50000,3.91754
535172.25000,6247950.50000,3.65174
535157.43750,6247937.50000,4.61600
535157.93750,6247929.00000,5.65725
535157.25000,6247922.00000,5.94927
535169.37500,6247949.50000,3.52191
535166.50000,6247949.00000,3.58819
535163.62500,6247948.00000,3.50448
535160.75000,6247947.00000,3.41487
535157.81250,6247946.50000,3.35545
535135.87500,6247899.50000,2.21726
535132.93750,6247898.50000,2.18290
535130.06250,6247898.00000,2.12784
535149.31250,6247919.50000,4.03487
535154.37500,6247921.00000,5.21497
535146.43750,6247918.50000,3.44980
535143.56250,6247918.00000,2.98935
535140.68750,6247917.00000,2.63841
535136.12500,6247915.50000,2.21740
535131.50000,6247914.50000,2.12901
535131.50000,6247906.00000,1.94574
535127.18750,6247897.00000,2.15588
535120.18750,6247869.50000,4.32668
535117.31250,6247869.00000,4.58586
535122.06250,6247880.00000,3.54358
535119.18750,6247879.00000,3.83403
535070.50000,6247840.00000,4.83806
535067.62500,6247839.00000,4.97745
535064.81250,6247838.00000,5.06332
535061.87500,6247837.50000,5.03954
535059.00000,6247836.50000,4.88508
535057.18750,6247826.00000,5.14077
535057.18750,6247819.50000,5.24289
535056.18750,6247835.50000,4.67368
535054.31250,6247818.50000,4.73383
535051.43750,6247817.50000,4.61833
535051.37500,6247810.00000,4.66133
535054.00000,6247800.50000,4.02364
535052.00000,6247794.50000,3.66690
535051.12500,6247800.00000,3.94837
535049.12500,6247793.50000,3.50747
535043.31250,6247784.00000,3.03996
535040.43750,6247783.00000,3.11544
535037.62500,6247782.50000,3.18396
535046.25000,6247793.00000,3.36495
535043.37500,6247792.00000,3.28203
534994.31250,6247746.00000,5.54853
534993.25000,6247753.00000,4.82825
534990.25000,6247741.50000,5.81336
534924.75000,6247723.00000,3.36520
534921.87500,6247722.50000,3.22812
534991.50000,6247745.00000,5.59454
534987.37500,6247740.50000,5.74039
534908.62500,6247718.00000,3.44105
534860.25000,6247703.00000,6.23927
534905.75000,6247717.50000,3.68569
534976.25000,6247738.00000,4.93078
535010.87500,6247751.00000,4.39088
535006.00000,6247757.00000,4.38716
534999.62500,6247760.50000,4.20375
535002.50000,6247761.50000,4.18313
534996.75000,6247760.00000,4.33871
534993.87500,6247759.00000,4.47561
535013.75000,6247752.00000,4.33738
535016.62500,6247752.50000,4.17661
535023.68750,6247751.50000,4.06421
535021.18750,6247754.00000,4.06831
535033.81250,6247765.00000,3.15184
535037.12500,6247771.50000,3.08614
535034.25000,6247770.50000,3.04529
535034.75000,6247781.50000,3.20091
535026.93750,6247756.00000,3.90647
535026.12500,6247763.00000,3.40606
535024.06250,6247755.00000,4.00826
535073.37500,6247849.00000,3.99952
535070.50000,6247848.00000,4.02208
535082.87500,6247858.50000,4.72824
535085.75000,6247859.00000,4.93004
535088.62500,6247860.00000,5.18456
535080.00000,6247857.50000,4.49570
535091.50000,6247861.00000,5.48634
535077.12500,6247856.50000,4.12412
535094.37500,6247862.00000,5.66899
535074.25000,6247855.50000,3.82289
535097.18750,6247862.50000,5.68769
535100.06250,6247863.50000,5.63389
535104.87500,6247865.00000,5.37724
535109.75000,6247866.50000,5.12835
535114.43750,6247868.00000,4.83724
535123.87500,6247887.50000,2.87324
535121.00000,6247886.50000,3.12449
535121.25000,6247895.50000,2.25968
535170.18750,6247998.50000,4.92491
535173.06250,6247999.50000,5.79074
535167.31250,6247997.50000,4.22530
535164.43750,6247996.50000,3.91716
535161.56250,6247996.00000,3.67205
535158.68750,6247995.00000,3.68701
535155.81250,6247994.00000,3.71868
535152.93750,6247993.50000,3.58879
535150.06250,6247992.50000,3.32140
535147.18750,6247991.50000,3.04667
535175.87500,6248000.00000,6.43525
535178.75000,6248001.00000,6.98569
535181.62500,6248002.00000,7.45599
535184.50000,6248003.00000,7.71304
535187.37500,6248004.00000,7.52230
535144.25000,6247991.00000,2.76516
535190.25000,6248004.50000,7.24861
535125.75000,6247992.00000,3.29095
535117.62500,6247998.00000,4.47544
535120.87500,6247990.50000,4.16057
535115.18750,6248005.50000,5.13815
535096.93750,6248030.00000,4.47497
535097.50000,6248025.50000,5.42145
535100.81250,6248018.00000,7.23552
535108.12500,6248011.50000,7.55580
535105.25000,6248010.50000,8.84667
535095.00000,6248038.50000,2.52947
535141.37500,6247990.00000,2.57113
535138.50000,6247989.00000,2.24565
535135.62500,6247988.50000,2.06099
535132.75000,6247987.50000,1.89887
535128.18750,6247986.50000,2.98225
535084.87500,6248043.50000,1.88443
535090.56250,6248037.00000,1.74844
535080.43750,6248050.00000,1.95544
534928.43750,6248105.50000,8.47374
535051.12500,6248060.00000,1.74414
534938.87500,6248108.00000,7.72555
534929.68750,6248102.00000,7.90945
535071.62500,6248055.00000,2.24465
535077.56250,6248049.00000,2.02411
535074.68750,6248048.00000,2.06962
535055.50000,6248060.00000,1.81771
535058.37500,6248057.00000,1.83772
535061.25000,6248052.50000,1.82753
535068.75000,6248054.00000,2.17790
535062.93750,6248052.50000,1.92963
535068.93750,6248046.50000,2.03652
535066.00000,6248046.00000,2.00786
534923.18750,6248145.50000,4.51391
534913.62500,6248140.00000,3.23150
534911.00000,6248141.00000,3.25274
534913.50000,6248141.50000,3.35954
534973.81250,6248262.00000,6.25206
534973.93750,6248269.00000,6.63910
534971.31250,6248256.00000,5.59143
534971.00000,6248261.00000,5.73354
534971.37500,6248269.50000,6.20148
534907.31250,6248132.00000,3.04136
534908.00000,6248141.00000,3.13964
534909.00000,6248125.50000,3.09558
534909.12500,6248117.50000,3.30626
534909.25000,6248110.00000,3.53272
534913.87500,6248102.50000,4.45659
534916.93750,6248095.50000,5.44287
534926.75000,6248090.00000,6.89873
534923.87500,6248089.00000,6.50250
534928.56250,6248098.00000,7.73500
534929.43750,6248091.00000,7.42664
534921.00000,6248088.00000,5.87306
535193.12500,6248005.50000,6.77057
535195.93750,6248006.50000,6.14609
535198.81250,6248007.50000,5.46505
535201.68750,6248008.00000,4.89457
535204.56250,6248009.00000,4.45740
535207.43750,6248010.00000,3.89184
534948.25000,6248266.50000,8.75389
534942.37500,6248264.50000,10.53771
534939.50000,6248263.50000,11.49048
534936.62500,6248263.00000,12.18069
534933.75000,6248262.00000,12.49084
534930.87500,6248261.00000,13.01332
534928.00000,6248260.00000,13.28460
534920.06250,6248265.00000,14.26980
534925.12500,6248259.50000,13.10621
534922.25000,6248258.50000,13.00171
534911.31250,6248269.00000,12.27275
534908.50000,6248268.00000,10.99992
534917.18750,6248264.00000,13.84436
534914.37500,6248263.00000,13.08384
534891.56250,6248277.50000,4.76525
534899.06250,6248273.00000,7.58332
534896.25000,6248272.00000,6.73142
534905.62500,6248267.00000,9.93768
534902.75000,6248266.00000,9.15331
534886.75000,6248276.00000,3.75296
534883.87500,6248275.00000,3.45047
534878.75000,6248281.50000,3.18471
534881.06250,6248274.00000,3.38515
534643.93750,6248882.00000,6.06116
534641.06250,6248881.00000,6.58289
534638.18750,6248880.00000,6.99712
534635.31250,6248879.00000,7.07416
534632.43750,6248878.50000,7.14607
534629.56250,6248877.50000,7.10935
534626.68750,6248876.50000,6.93343
534623.87500,6248875.50000,6.29526
534620.25000,6248862.50000,5.67015
534617.37500,6248862.00000,5.19522
534621.00000,6248875.00000,5.78535
534618.12500,6248874.00000,5.48478
534614.50000,6248861.00000,4.78403
534611.68750,6248860.00000,4.28457
534608.81250,6248859.00000,4.20092
534597.06250,6248846.50000,4.33380
534605.93750,6248858.00000,4.21605
534598.18750,6248843.00000,4.39259
534850.06250,6248272.50000,4.06585
534852.93750,6248273.50000,3.99341
534847.25000,6248271.50000,4.12003
534855.81250,6248274.50000,4.01198
534858.68750,6248275.00000,3.92351
534844.37500,6248270.50000,4.12469
534841.18750,6248269.50000,4.06704
534861.56250,6248276.00000,3.83810
534838.31250,6248269.00000,3.85610
534864.43750,6248277.00000,3.71212
534867.31250,6248277.50000,3.60010
534835.50000,6248268.00000,4.12979
534832.62500,6248267.00000,4.38659
534829.75000,6248266.00000,4.71985
534826.87500,6248265.50000,5.01308
534824.00000,6248264.50000,5.26196
534821.12500,6248263.50000,5.39572
534811.25000,6248269.00000,5.40715
534814.93750,6248261.50000,5.13809
534870.18750,6248278.50000,3.47975
534873.00000,6248279.50000,3.33576
534875.87500,6248280.50000,3.24382
534806.68750,6248267.50000,5.41010
534442.18750,6248439.50000,5.50057
534438.25000,6248446.00000,5.56266
534435.37500,6248445.00000,5.32415
534432.50000,6248444.00000,5.07031
534423.62500,6248448.00000,5.34166
534426.93750,6248442.50000,5.19994
534396.18750,6248440.50000,5.26596
534402.62500,6248442.50000,5.58239
534404.93750,6248446.00000,5.53433
534405.50000,6248443.50000,5.66336
534405.18750,6248447.50000,5.47783
534419.56250,6248452.00000,5.65446
534393.25000,6248440.00000,5.20367
534390.56250,6248444.50000,4.96023
534390.87500,6248442.00000,5.03293
534766.68750,6248312.50000,3.61722
534770.93750,6248306.00000,3.13899
534776.00000,6248299.00000,3.55478
534781.75000,6248292.00000,2.77943
534778.87500,6248291.00000,2.94620
534758.87500,6248325.50000,4.95779
534756.00000,6248324.50000,4.96933
534750.68750,6248331.50000,4.44575
534761.00000,6248318.50000,5.31470
534783.93750,6248285.00000,3.38384
534792.31250,6248279.00000,4.10504
534789.43750,6248278.00000,4.09132
534474.00000,6248413.50000,6.36211
534471.12500,6248414.50000,6.08839
534481.50000,6248418.50000,6.52320
534477.18750,6248426.50000,5.66321
534482.43750,6248422.00000,6.10173
534484.06250,6248429.00000,6.11107
534575.31250,6248473.50000,5.17762
534575.18750,6248470.00000,5.31587
534575.12500,6248466.00000,5.18515
534575.18750,6248460.00000,4.51222
534575.12500,6248457.00000,4.40500
534567.75000,6248427.00000,4.84552
534574.93750,6248454.00000,4.29350
534569.62500,6248431.00000,4.74194
534574.68750,6248449.00000,4.11152
534565.62500,6248424.00000,4.99224
534490.31250,6248430.00000,6.33446
534553.31250,6248409.00000,4.83492
534555.06250,6248411.00000,4.91568
534515.81250,6248394.50000,4.86184
534560.75000,6248418.00000,4.78632
534563.25000,6248421.00000,4.73961
534557.00000,6248413.50000,4.83915
534737.87500,6248346.50000,6.89579
534742.50000,6248337.00000,4.49902
534738.75000,6248344.50000,6.50830
534744.06250,6248329.50000,4.78517
534468.18750,6248413.50000,5.94278
534465.31250,6248413.00000,5.96783
534462.43750,6248412.00000,5.91543
534459.56250,6248411.00000,5.62970
534454.00000,6248417.50000,4.40582
534448.87500,6248425.00000,5.13636
534445.81250,6248432.00000,5.50609
534456.68750,6248410.50000,5.18344
534803.81250,6248266.50000,5.39113
534795.81250,6248271.50000,4.71657
534797.62500,6248265.00000,5.25948
534967.56250,6248268.00000,5.42328
534963.68750,6248267.00000,5.21662
534959.68750,6248265.50000,5.50084
534955.62500,6248264.00000,6.29512
534951.50000,6248262.50000,7.47767
534623.43750,6248887.00000,6.28689
534620.56250,6248886.00000,5.77913
534617.68750,6248885.50000,5.49172
534604.18750,6248893.00000,4.76654
534567.00000,6248939.00000,3.53092
534565.87500,6248936.50000,3.37736
534565.87500,6248933.00000,3.89656
534578.56250,6248928.50000,4.77080
534566.62500,6248930.00000,4.29424
534601.43750,6248891.50000,4.56466
534587.56250,6248909.50000,4.45460
534593.25000,6248901.50000,4.27142
534572.62500,6248914.50000,4.12553
534579.43750,6248925.50000,4.73892
534571.50000,6248917.00000,4.20355
534598.68750,6248890.50000,4.40925
534611.93750,6248883.50000,5.03268
534614.81250,6248884.50000,5.31474
534609.12500,6248882.50000,4.68070
535210.31250,6247986.00000,6.28017
535207.56250,6247993.00000,4.52297
535206.31250,6248002.00000,4.35405
535208.75000,6247976.50000,8.33284
535208.37500,6247968.50000,8.61802
535207.43750,6247985.00000,6.78457
535196.93750,6247965.00000,7.36991
535194.06250,6247964.00000,6.85880
535191.18750,6247963.00000,5.87160
535188.31250,6247962.00000,5.04394
535199.81250,6247965.50000,7.92700
535202.68750,6247966.50000,8.41266
535205.50000,6247967.50000,8.67326
535185.43750,6247961.50000,4.48727
535182.56250,6247960.50000,4.24373
535177.75000,6247959.00000,3.35707
535172.87500,6247957.50000,2.93022
535169.12500,6247956.50000,3.11493
535154.50000,6247937.00000,4.74980
535150.93750,6247944.50000,3.49904
535155.06250,6247928.00000,5.38673
535166.25000,6247956.00000,3.28433
535163.37500,6247955.00000,3.27213
535160.50000,6247954.00000,3.14308
535157.62500,6247953.50000,2.85381
535154.75000,6247952.50000,2.91606
535151.81250,6247951.50000,3.02568
535126.81250,6247905.00000,1.77365
535149.31250,6247926.50000,4.33712
535146.43750,6247925.50000,3.78551
535152.18750,6247927.50000,4.84122
535143.50000,6247925.00000,3.15825
535140.56250,6247924.50000,2.57995
535137.62500,6247924.00000,2.35242
535134.62500,6247923.50000,2.29883
535131.62500,6247923.50000,2.22142
535127.37500,6247913.00000,2.00831
535125.43750,6247923.00000,2.02529
535122.06250,6247903.00000,1.84306
535111.62500,6247876.50000,4.69100
535118.12500,6247885.50000,3.40816
535112.43750,6247884.00000,4.13006
535115.25000,6247884.50000,3.64581
535067.62500,6247847.00000,4.02775
535064.75000,6247846.00000,3.96095
535061.87500,6247845.00000,3.92540
535059.00000,6247844.50000,3.89195
535056.12500,6247843.50000,3.92396
535053.31250,6247834.50000,4.45740
535054.31250,6247825.00000,4.91458
535053.25000,6247842.50000,3.86939
535051.43750,6247824.50000,4.64831
535048.56250,6247823.50000,4.44628
535048.56250,6247817.00000,4.58298
535048.50000,6247809.50000,4.63414
535048.25000,6247799.00000,3.82807
535045.62500,6247808.50000,4.56027
535045.37500,6247798.00000,3.67090
535040.50000,6247791.00000,3.29104
535037.62500,6247790.00000,3.30245
535034.81250,6247789.00000,3.31428
535042.50000,6247797.00000,3.60787
535039.62500,6247796.50000,3.52783
534991.00000,6247758.00000,4.41334
534988.12500,6247757.50000,4.42409
534988.31250,6247751.50000,4.73121
534988.62500,6247744.00000,5.68220
534927.62500,6247724.00000,3.43040
534922.75000,6247725.00000,3.28029
534916.81250,6247721.00000,2.98336
534919.81250,6247724.00000,3.06033
534984.43750,6247740.00000,5.68804
534985.75000,6247743.00000,5.51324
534913.93750,6247720.00000,3.07704
534907.68750,6247720.50000,3.37945
534856.50000,6247702.00000,6.81889
534878.87500,6247709.00000,5.54268
534863.06250,6247704.00000,6.12799
534882.56250,6247710.00000,5.13359
534859.50000,6247705.50000,6.30840
534904.81250,6247719.50000,3.59912
534901.75000,6247716.00000,3.85907
534972.06250,6247737.00000,4.95069
534950.68750,6247731.00000,3.57354
534953.56250,6247732.00000,3.78088
534963.68750,6247734.50000,4.54719
534979.56250,6247741.50000,4.91808
534976.68750,6247740.50000,4.77273
535008.87500,6247758.00000,4.19278
535005.37500,6247762.50000,4.04369
534997.56250,6247769.50000,3.94401
534994.68750,6247768.50000,3.77851
535002.37500,6247771.00000,4.34250
534991.87500,6247767.50000,3.73156
535011.75000,6247758.50000,4.05379
535014.62500,6247759.50000,3.95475
535017.50000,6247760.50000,3.85752
535020.37500,6247761.00000,3.71858
535031.31250,6247770.00000,3.00332
535028.43750,6247769.00000,2.99899
535031.93750,6247780.50000,3.18388
535029.06250,6247779.50000,3.18476
535031.87500,6247788.50000,3.33012
535023.25000,6247762.00000,3.58298
535025.56250,6247768.00000,2.87855
535022.68750,6247767.50000,2.96227
535071.37500,6247855.00000,3.71567
535068.50000,6247854.00000,3.60780
535079.31250,6247867.00000,4.79824
535082.18750,6247868.00000,5.05186
535085.06250,6247868.50000,5.30746
535087.93750,6247869.50000,5.49022
535076.43750,6247866.00000,4.45597
535090.81250,6247870.50000,5.57001
535073.56250,6247865.50000,4.02664
535070.68750,6247864.50000,3.65729
535097.25000,6247872.50000,5.61036
535100.12500,6247873.00000,5.54886
535103.00000,6247874.00000,5.40457
535105.87500,6247875.00000,5.21799
535108.75000,6247876.00000,5.00089
535118.37500,6247894.50000,2.45988
535117.37500,6247902.00000,1.99070
535172.87500,6247991.50000,4.47022
535175.75000,6247992.50000,5.22391
535166.31250,6247989.50000,3.67451
535163.43750,6247988.50000,3.54227
535158.62500,6247987.00000,3.33432
535153.75000,6247986.00000,3.21449
535148.93750,6247984.50000,3.09410
535178.56250,6247993.50000,6.00846
535181.43750,6247994.00000,6.35830
535186.81250,6247996.00000,6.69469
535189.68750,6247997.00000,6.82212
535144.06250,6247983.00000,2.81353
535192.50000,6247997.50000,6.69097
535125.31250,6247985.50000,3.57305
535113.37500,6247997.00000,4.96291
535116.06250,6247989.00000,5.01482
535122.43750,6247984.50000,4.14418
535119.56250,6247984.00000,4.81715
535106.87500,6248003.00000,7.70985
535094.06250,6248029.00000,4.38117
535094.62500,6248024.50000,5.18761
535097.93750,6248017.00000,7.67241
535102.37500,6248009.50000,9.54907
535139.12500,6247981.50000,2.45426
535134.50000,6247980.50000,2.21184
535131.62500,6247979.50000,2.44185
535128.75000,6247978.50000,2.95269
535087.68750,6248036.50000,1.96259
535082.00000,6248043.00000,1.90536
